alternative_id,dataset_id,source_dataset,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,source_y,class_index,class_label
toc_uco_oc04_swd_313,toc_uco_oc04_swd,oc04_swd,0.0,0.5,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_314,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_315,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.0,0.5,0.6666666666666666,0.0,0.5,0.5,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_316,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.5,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_317,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.0,0.5,0.6666666666666666,0.0,0.5,0.5,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_318,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_319,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_320,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,1.0,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_321,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.5,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_322,toc_uco_oc04_swd,oc04_swd,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_323,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.6666666666666666,0.0,0.0,1.0,0.5,0.5,0.0,1.0,2,3,Cl3
toc_uco_oc04_swd_324,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,0.5,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_325,toc_uco_oc04_swd,oc04_swd,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_326,toc_uco_oc04_swd,oc04_swd,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,3,Cl3
toc_uco_oc04_swd_327,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_328,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.0,0.5,1.0,0.0,1.0,2,3,Cl3
toc_uco_oc04_swd_329,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.0,0.5,0.6666666666666666,0.0,0.5,0.5,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_330,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_331,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,0.5,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_332,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.0,1.0,0.6666666666666666,0.0,1.0,0.5,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_333,toc_uco_oc04_swd,oc04_swd,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,2,3,Cl3
toc_uco_oc04_swd_334,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,0.5,1.0,0.0,2,3,Cl3
toc_uco_oc04_swd_335,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,1.0,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_336,toc_uco_oc04_swd,oc04_swd,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,0.0,1.0,2,3,Cl3
toc_uco_oc04_swd_337,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,2,3,Cl3
toc_uco_oc04_swd_338,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,0.5,0.0,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_339,toc_uco_oc04_swd,oc04_swd,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_340,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.0,0.5,0.6666666666666666,0.0,0.5,0.5,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_341,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.0,0.5,0.6666666666666666,0.0,0.5,0.5,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_342,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.0,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_343,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_344,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_345,toc_uco_oc04_swd,oc04_swd,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5,1.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_346,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_347,toc_uco_oc04_swd,oc04_swd,0.5,1.0,1.0,0.5,0.3333333333333333,0.0,1.0,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_348,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.5,0.5,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_349,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_350,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.0,0.5,0.6666666666666666,0.0,0.0,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_351,toc_uco_oc04_swd,oc04_swd,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,3,Cl3
toc_uco_oc04_swd_352,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,1.0,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_353,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,1.0,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_354,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,0.0,1.0,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_355,toc_uco_oc04_swd,oc04_swd,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_356,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_357,toc_uco_oc04_swd,oc04_swd,0.0,0.0,0.3333333333333333,0.5,0.0,1.0,0.0,0.5,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_358,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.6666666666666666,0.5,0.0,0.0,1.0,1.0,0.0,0.0,2,3,Cl3
toc_uco_oc04_swd_359,toc_uco_oc04_swd,oc04_swd,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_360,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.0,0.5,0.3333333333333333,0.0,0.5,0.0,0.0,1.0,2,3,Cl3
toc_uco_oc04_swd_361,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.6666666666666666,0.5,0.0,0.0,0.5,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_362,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_363,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.6666666666666666,0.5,0.0,0.0,0.5,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_364,toc_uco_oc04_swd,oc04_swd,0.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,0.0,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_365,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.5,1.0,0.0,2,3,Cl3
toc_uco_oc04_swd_366,toc_uco_oc04_swd,oc04_swd,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.5,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_367,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_368,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.0,0.5,1.0,0.0,1.0,2,3,Cl3
toc_uco_oc04_swd_369,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_370,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.5,0.5,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_371,toc_uco_oc04_swd,oc04_swd,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5,1.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_372,toc_uco_oc04_swd,oc04_swd,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_373,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_374,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.6666666666666666,0.5,0.0,0.0,0.5,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_375,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_376,toc_uco_oc04_swd,oc04_swd,1.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_377,toc_uco_oc04_swd,oc04_swd,0.0,0.5,0.0,0.5,0.3333333333333333,1.0,0.5,0.0,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_378,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,0.5,0.0,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_379,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.3333333333333333,0.5,0.6666666666666666,0.0,0.5,0.5,1.0,0.0,2,3,Cl3
toc_uco_oc04_swd_380,toc_uco_oc04_swd,oc04_swd,1.0,0.5,1.0,0.0,0.3333333333333333,0.0,1.0,0.5,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_381,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.5,1.0,0.0,2,3,Cl3
toc_uco_oc04_swd_382,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_383,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,1.0,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_384,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.6666666666666666,0.5,0.0,0.0,0.5,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_385,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,1.0,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_386,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.0,0.5,1.0,0.0,1.0,2,3,Cl3
toc_uco_oc04_swd_387,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_388,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_389,toc_uco_oc04_swd,oc04_swd,0.0,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_390,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.5,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_391,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_392,toc_uco_oc04_swd,oc04_swd,0.5,0.5,1.0,1.0,0.3333333333333333,1.0,0.5,0.0,1.0,0.0,2,3,Cl3
toc_uco_oc04_swd_393,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,0.5,0.0,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_394,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_395,toc_uco_oc04_swd,oc04_swd,1.0,0.5,1.0,0.0,0.3333333333333333,0.0,1.0,0.5,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_396,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.5,0.5,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_397,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.0,0.5,0.6666666666666666,0.0,0.0,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_398,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,0.5,1.0,0.0,2,3,Cl3
toc_uco_oc04_swd_399,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.6666666666666666,0.0,0.0,1.0,0.5,0.5,0.0,1.0,2,3,Cl3
toc_uco_oc04_swd_400,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_401,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.0,0.5,1.0,0.0,1.0,2,3,Cl3
toc_uco_oc04_swd_402,toc_uco_oc04_swd,oc04_swd,0.0,0.5,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_403,toc_uco_oc04_swd,oc04_swd,0.0,0.5,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_404,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.5,0.5,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_405,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_406,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.6666666666666666,0.5,0.3333333333333333,0.0,0.5,1.0,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_407,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,2,3,Cl3
toc_uco_oc04_swd_408,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_409,toc_uco_oc04_swd,oc04_swd,0.5,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_410,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.5,0.5,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_411,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.3333333333333333,0.5,0.6666666666666666,0.0,0.5,0.5,1.0,0.0,2,3,Cl3
toc_uco_oc04_swd_412,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.6666666666666666,1.0,1.0,1.0,0.5,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_413,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.6666666666666666,0.5,0.6666666666666666,0.0,1.0,0.5,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_414,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_415,toc_uco_oc04_swd,oc04_swd,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,2,3,Cl3
toc_uco_oc04_swd_416,toc_uco_oc04_swd,oc04_swd,0.0,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_417,toc_uco_oc04_swd,oc04_swd,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_418,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_419,toc_uco_oc04_swd,oc04_swd,0.5,1.0,1.0,0.5,0.3333333333333333,0.0,1.0,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_420,toc_uco_oc04_swd,oc04_swd,0.0,0.5,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_421,toc_uco_oc04_swd,oc04_swd,0.5,1.0,1.0,0.5,0.3333333333333333,0.0,1.0,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_422,toc_uco_oc04_swd,oc04_swd,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.5,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_423,toc_uco_oc04_swd,oc04_swd,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_424,toc_uco_oc04_swd,oc04_swd,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,2,3,Cl3
toc_uco_oc04_swd_425,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.6666666666666666,0.5,0.0,0.0,0.5,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_426,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.6666666666666666,0.5,1.0,1.0,0.5,0.5,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_427,toc_uco_oc04_swd,oc04_swd,0.0,0.5,0.0,0.5,0.3333333333333333,1.0,0.5,0.0,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_428,toc_uco_oc04_swd,oc04_swd,0.5,1.0,1.0,0.5,0.3333333333333333,0.0,1.0,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_429,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.0,0.5,0.6666666666666666,0.0,0.0,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_430,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,0.5,1.0,0.0,2,3,Cl3
toc_uco_oc04_swd_431,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_432,toc_uco_oc04_swd,oc04_swd,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_433,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_434,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_435,toc_uco_oc04_swd,oc04_swd,0.5,1.0,1.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_436,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5,0.5,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_437,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_438,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.6666666666666666,1.0,1.0,1.0,0.5,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_439,toc_uco_oc04_swd,oc04_swd,0.0,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,0.5,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_440,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.6666666666666666,0.5,0.6666666666666666,0.0,1.0,0.5,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_441,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,0.5,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_442,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_443,toc_uco_oc04_swd,oc04_swd,0.0,0.0,0.3333333333333333,0.5,0.0,1.0,0.0,0.5,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_444,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_445,toc_uco_oc04_swd,oc04_swd,0.0,0.5,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.5,0.5,2,3,Cl3
toc_uco_oc04_swd_446,toc_uco_oc04_swd,oc04_swd,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_447,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,0.5,0.0,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_448,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.3333333333333333,0.5,1.0,0.0,1.0,0.0,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_449,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_450,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.5,0.0,0.0,2,3,Cl3
toc_uco_oc04_swd_451,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,1.0,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_452,toc_uco_oc04_swd,oc04_swd,0.5,0.0,0.6666666666666666,1.0,1.0,1.0,0.5,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_453,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.5,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_454,toc_uco_oc04_swd,oc04_swd,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,2,3,Cl3
toc_uco_oc04_swd_455,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,2,3,Cl3
toc_uco_oc04_swd_456,toc_uco_oc04_swd,oc04_swd,0.5,1.0,0.6666666666666666,0.5,0.6666666666666666,0.0,1.0,0.5,0.5,1.0,2,3,Cl3
toc_uco_oc04_swd_457,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5,0.0,1.0,0.0,2,3,Cl3
toc_uco_oc04_swd_458,toc_uco_oc04_swd,oc04_swd,0.5,1.0,1.0,0.5,0.3333333333333333,0.0,1.0,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_459,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.5,0.5,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_460,toc_uco_oc04_swd,oc04_swd,0.5,0.5,1.0,1.0,0.3333333333333333,1.0,0.5,0.0,1.0,0.0,2,3,Cl3
toc_uco_oc04_swd_461,toc_uco_oc04_swd,oc04_swd,0.0,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_462,toc_uco_oc04_swd,oc04_swd,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.5,0.0,0.5,2,3,Cl3
toc_uco_oc04_swd_463,toc_uco_oc04_swd,oc04_swd,1.0,1.0,0.6666666666666666,0.5,0.0,0.0,0.5,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_464,toc_uco_oc04_swd,oc04_swd,0.0,1.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.5,1.0,0.5,0.0,2,3,Cl3
toc_uco_oc04_swd_465,toc_uco_oc04_swd,oc04_swd,1.0,0.5,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.5,2,3,Cl3
toc_uco_oc04_swd_466,toc_uco_oc04_swd,oc04_swd,0.5,0.5,0.6666666666666666,0.5,1.0,1.0,0.5,0.5,0.5,0.0,2,3,Cl3
