alternative_id,dataset_id,source_dataset,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,source_y,class_index,class_label
toc_uco_oc08_studentperformance_345,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,1.0,0.75,0.0,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.5,0.0,0.5,0.75,0.0,6,7,Cl7
toc_uco_oc08_studentperformance_346,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.42857142857142855,1.0,0.0,0.0,0.75,0.5,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,5,6,Cl6
toc_uco_oc08_studentperformance_347,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5714285714285714,1.0,0.0,0.0,0.25,0.25,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,0.75,0.5,0.5,0.25,0.10666666666666667,2,3,Cl3
toc_uco_oc08_studentperformance_348,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.75,0.75,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.75,1.0,0.75,0.25,0.5,0.5,0.02666666666666667,5,6,Cl6
toc_uco_oc08_studentperformance_349,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.42857142857142855,0.0,1.0,0.0,0.25,0.75,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.75,0.5,0.5,0.25,0.5,0.5,0.09333333333333334,2,3,Cl3
toc_uco_oc08_studentperformance_350,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5714285714285714,1.0,0.0,0.0,0.25,0.25,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.75,0.75,0.75,0.5,0.5,1.0,0.05333333333333334,2,3,Cl3
toc_uco_oc08_studentperformance_351,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2857142857142857,1.0,0.0,0.0,1.0,0.75,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.75,1.0,1.0,0.0,0.5,0.25,0.05333333333333334,4,5,Cl5
toc_uco_oc08_studentperformance_352,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.75,0.75,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.75,0.0,0.0,1.0,0.0,3,4,Cl4
toc_uco_oc08_studentperformance_353,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2857142857142857,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,0.5,0.5,0.0,0.25,1.0,0.05333333333333334,5,6,Cl6
toc_uco_oc08_studentperformance_354,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2857142857142857,0.0,1.0,1.0,0.75,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.5,0.0,0.25,1.0,0.02666666666666667,4,5,Cl5
toc_uco_oc08_studentperformance_355,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.42857142857142855,0.0,1.0,0.0,0.25,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.25,0.0,0.25,0.5,0.05333333333333334,3,4,Cl4
toc_uco_oc08_studentperformance_356,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.0,1.0,0.0,0.25,0.25,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.25,0.0,0.0,0.75,0.0,6,7,Cl7
toc_uco_oc08_studentperformance_357,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,1.0,1.0,1.0,0.25,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.75,0.5,0.75,0.0,0.75,1.0,0.0,5,6,Cl6
toc_uco_oc08_studentperformance_358,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.42857142857142855,1.0,1.0,0.0,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.25,0.5,1.0,0.02666666666666667,4,5,Cl5
toc_uco_oc08_studentperformance_359,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.75,0.75,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.5,0.25,0.0,0.5,0.5,0.0,3,4,Cl4
toc_uco_oc08_studentperformance_360,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.75,0.0,0.0,0.0,0.0,6,7,Cl7
toc_uco_oc08_studentperformance_361,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.25,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.25,0.25,0.0,0.25,0.5,0.0,4,5,Cl5
toc_uco_oc08_studentperformance_362,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.42857142857142855,1.0,0.0,0.0,0.25,0.75,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.75,0.25,0.75,0.5,0.05333333333333334,3,4,Cl4
toc_uco_oc08_studentperformance_363,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.42857142857142855,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.75,0.25,0.25,0.25,0.25,1.0,0.0,5,6,Cl6
toc_uco_oc08_studentperformance_364,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.25,0.25,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,0.0,0.0,0.25,0.0,0.0,0,1,Cl1
toc_uco_oc08_studentperformance_365,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.5,0.75,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.0,0.25,0.75,0.0,3,4,Cl4
toc_uco_oc08_studentperformance_366,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.42857142857142855,1.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.25,0.25,0.75,0.25,1.0,0.13333333333333333,4,5,Cl5
toc_uco_oc08_studentperformance_367,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.75,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.25,0.25,0.0,0.0,0.5,0.05333333333333334,3,4,Cl4
toc_uco_oc08_studentperformance_368,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.42857142857142855,1.0,1.0,0.0,0.25,0.5,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,0.5,0.5,0.25,0.5,0.5,0.04,4,5,Cl5
toc_uco_oc08_studentperformance_369,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.5,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.75,0.5,0.0,0.0,0.5,0.10666666666666667,4,5,Cl5
toc_uco_oc08_studentperformance_370,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.18666666666666668,1,2,Cl2
toc_uco_oc08_studentperformance_371,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.42857142857142855,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,7,8,Cl8
toc_uco_oc08_studentperformance_372,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.42857142857142855,1.0,0.0,0.0,0.25,0.25,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.75,0.5,0.25,0.0,0.25,0.75,0.02666666666666667,3,4,Cl4
toc_uco_oc08_studentperformance_373,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7142857142857143,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.5,0.0,0.0,0.5,0.05333333333333334,6,7,Cl7
toc_uco_oc08_studentperformance_374,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.42857142857142855,1.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.75,0.5,0.5,0.75,0.25,0.05333333333333334,3,4,Cl4
toc_uco_oc08_studentperformance_375,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.75,0.75,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.75,0.0,0.5,0.0,0.25,0.0,0.0,6,7,Cl7
toc_uco_oc08_studentperformance_376,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.75,0.25,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.75,1.0,0.75,0.25,0.5,0.0,0.22666666666666666,3,4,Cl4
toc_uco_oc08_studentperformance_377,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.42857142857142855,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.25,0.75,0.0,0.75,0.25,0.05333333333333334,5,6,Cl6
toc_uco_oc08_studentperformance_378,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.42857142857142855,1.0,0.0,0.0,0.5,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.75,0.75,0.5,0.0,0.5,1.0,0.06666666666666667,2,3,Cl3
toc_uco_oc08_studentperformance_379,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.5,0.75,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.75,0.75,0.5,0.0,0.0,0.5,0.02666666666666667,3,4,Cl4
toc_uco_oc08_studentperformance_380,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5714285714285714,1.0,0.0,0.0,0.25,0.25,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.75,0.5,0.25,0.0,0.5,1.0,0.0,0,1,Cl1
toc_uco_oc08_studentperformance_381,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.42857142857142855,1.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.75,0.5,0.75,0.5,0.5,0.18666666666666668,1,2,Cl2
toc_uco_oc08_studentperformance_382,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,1.0,0.0,0.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.75,0.02666666666666667,3,4,Cl4
toc_uco_oc08_studentperformance_383,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.42857142857142855,1.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.5,0.25,0.25,1.0,0.09333333333333334,1,2,Cl2
toc_uco_oc08_studentperformance_384,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5714285714285714,1.0,0.0,0.0,0.5,0.75,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.75,0.25,0.0,0.25,1.0,0.0,0,1,Cl1
toc_uco_oc08_studentperformance_385,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.42857142857142855,0.0,1.0,0.0,0.75,0.25,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.75,0.5,0.75,0.0,0.0,0.0,0.0,2,3,Cl3
toc_uco_oc08_studentperformance_386,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,Cl1
toc_uco_oc08_studentperformance_387,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.75,0.75,1.0,0.75,0.14666666666666667,3,4,Cl4
toc_uco_oc08_studentperformance_388,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2857142857142857,0.0,1.0,0.0,0.75,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,0.75,1.0,0.5,0.75,0.25,0.04,6,7,Cl7
toc_uco_oc08_studentperformance_389,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8571428571428571,1.0,0.0,0.0,0.25,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.04,2,3,Cl3
toc_uco_oc08_studentperformance_390,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.42857142857142855,1.0,1.0,0.0,0.75,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.75,0.0,0.5,0.75,1.0,0.0,3,4,Cl4
toc_uco_oc08_studentperformance_391,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5714285714285714,0.0,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.25,0.5,0.5,0.5,1.0,0.06666666666666667,3,4,Cl4
toc_uco_oc08_studentperformance_392,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.5,0.75,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.25,0.5,0.25,0.25,0.0,0.05333333333333334,5,6,Cl6
toc_uco_oc08_studentperformance_393,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.5,0.25,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.75,1.0,0.0,0.5,1.0,0.13333333333333333,2,3,Cl3
toc_uco_oc08_studentperformance_394,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,1.0,1.0,0.5,0.25,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.25,0.25,0.0,0.25,1.0,0.10666666666666667,4,5,Cl5
toc_uco_oc08_studentperformance_395,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.05333333333333334,4,5,Cl5
toc_uco_oc08_studentperformance_396,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.75,0.0,0.0,1.0,0.16,4,5,Cl5
toc_uco_oc08_studentperformance_397,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.25,0.25,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,5,6,Cl6
toc_uco_oc08_studentperformance_398,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.42857142857142855,0.0,1.0,0.0,0.75,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.75,0.75,1.0,0.75,0.02666666666666667,4,5,Cl5
toc_uco_oc08_studentperformance_399,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,1.0,0.75,0.5,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.75,0.5,0.5,1.0,0.0,1.0,0.13333333333333333,4,5,Cl5
toc_uco_oc08_studentperformance_400,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.25,0.25,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.25,0.0,0.10666666666666667,4,5,Cl5
toc_uco_oc08_studentperformance_401,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.02666666666666667,3,4,Cl4
