alternative_id,dataset_id,source_dataset,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,source_y,class_index,class_label
toc_uco_oc04_support_361,toc_uco_oc04_support,oc04_support,0.5983786739356475,1.0,1.0,0.0,0.02575107296137339,0.019743336623889437,0.14285714285714285,0.0,0.08839453705217916,0.049516052199902426,0.40641711836226363,0.5666666666666667,0.17255506540982427,0.31666666666666665,0.3125,0.4025157232704403,0.10435941146773592,0.3157894736842105,0.8571428571428571,3,4,Cl4
toc_uco_oc04_support_362,toc_uco_oc04_support,oc04_support,0.3430761186895331,1.0,1.0,1.0,0.008583690987124463,0.0009871668311944718,0.14285714285714285,0.0,0.041877476090207644,0.047000672795327575,0.8074866329823558,0.2777777777777778,0.0745373110194898,0.4666666666666667,0.3125,1.0,0.3739178449484663,0.543859649122807,0.2857142857142857,3,4,Cl4
toc_uco_oc04_support_363,toc_uco_oc04_support,oc04_support,0.6820052427502382,1.0,1.0,1.0,0.017167381974248927,0.0019743336623889436,0.2857142857142857,1.0,0.028514334025055724,0.035524800075807925,0.18181819017501208,0.6166666666666667,0.11955982021313624,0.24333333333333335,0.46875,0.8508535489667565,0.15650461602675425,0.5263157894736842,0.14285714285714285,3,4,Cl4
toc_uco_oc04_support_364,toc_uco_oc04_support,oc04_support,0.3080592186687116,1.0,0.0,1.0,0.0944206008583691,0.01085883514313919,0.5714285714285714,0.0,0.4143105613447381,0.3061415636152697,0.5548128387716977,0.34444444444444444,0.16856869740830346,0.31666666666666665,0.40625,0.4366576819407008,0.22610232663352006,0.45614035087719296,0.0,3,4,Cl4
toc_uco_oc04_support_365,toc_uco_oc04_support,oc04_support,0.25601656583340776,1.0,1.0,0.0,0.02575107296137339,0.021224086870681145,0.42857142857142855,0.0,0.012053031914371336,0.017783619034447785,0.11764706783579733,0.5722222222222222,0.043515942355191815,0.3333333333333333,0.3125,0.4941599281221923,0.10435941146773592,0.15789473684210525,0.14285714285714285,3,4,Cl4
toc_uco_oc04_support_366,toc_uco_oc04_support,oc04_support,0.7022758714751627,1.0,1.0,0.0,0.034334763948497854,0.02171767028627838,0.14285714285714285,0.0,0.01572136352263097,0.023332085601488497,0.14171123871300287,0.6333333333333333,0.10455231714858743,0.24333333333333335,0.4375,0.37915543575920935,0.09565438928049286,0.42105263157894735,0.14285714285714285,3,4,Cl4
toc_uco_oc04_support_367,toc_uco_oc04_support,oc04_support,0.7996588468248428,1.0,0.0,1.0,0.07725321888412018,0.008884501480750246,0.14285714285714285,0.0,0.1401541968723855,0.15815540240305997,0.5347593630406932,0.36666666666666664,0.32661646405683314,0.21333333333333335,0.453125,0.37915543575920935,0.11304320194869541,0.24561403508771928,0.14285714285714285,3,4,Cl4
toc_uco_oc04_support_368,toc_uco_oc04_support,oc04_support,0.8501736901952193,1.0,1.0,1.0,0.017167381974248927,0.0019743336623889436,0.14285714285714285,0.55,0.022053835707298842,0.03242667542555521,0.21390375134461945,0.49444444444444446,0.14656550982172808,0.18,0.21875,0.5283018867924528,0.06956055616435303,0.2982456140350877,0.5714285714285714,3,4,Cl4
toc_uco_oc04_support_369,toc_uco_oc04_support,oc04_support,0.19822321467895904,1.0,1.0,1.0,0.02145922746781116,0.0024679170779861796,0.14285714285714285,0.94,0.03629764987064486,0.04448721445575161,0.9117647067835797,0.28888888888888886,0.07753685755545053,0.7733333333333333,0.671875,0.7583108715184187,0.01739411989905114,0.45614035087719296,1.0,3,4,Cl4
toc_uco_oc04_support_370,toc_uco_oc04_support,oc04_support,0.4554427963187129,1.0,1.0,1.0,0.04721030042918455,0.005429417571569595,0.0,0.0,0.27765763770879065,0.26253968071034073,0.7379677540132705,0.35,0.18556938397336256,0.4166666666666667,0.46875,0.6900269541778976,0.3304351991641239,0.5087719298245614,0.3318219871428571,3,4,Cl4
toc_uco_oc04_support_371,toc_uco_oc04_support,oc04_support,0.8372438902677344,1.0,0.0,1.0,0.03862660944206009,0.004442250740375123,0.2857142857142857,0.0,0.024657211434445336,0.01307450592313435,0.5187165824558895,0.2388888888888889,0.07053140204837874,0.38,0.1875,0.6549865229110512,0.15650461602675425,0.43859649122807015,0.44594028999999996,3,4,Cl4
toc_uco_oc04_support_372,toc_uco_oc04_support,oc04_support,0.3465465712608759,1.0,1.0,1.0,0.0,0.0,0.0,0.41,0.044261091174292715,0.056233721208675404,0.7754010718127484,0.16666666666666666,0.43370125154866584,0.13333333333333333,0.1875,0.6208445642407907,0.704284040023585,0.24561403508771928,0.0,3,4,Cl4
toc_uco_oc04_support_373,toc_uco_oc04_support,oc04_support,0.35278551182269174,1.0,0.0,0.0,0.05150214592274678,0.009378084896347482,0.14285714285714285,0.0,0.05388358274953386,0.05394723819694949,0.219251262519947,0.38333333333333336,0.12755209698566805,0.37333333333333335,0.375,0.4249775381850854,0.034782931871531385,0.3157894736842105,0.0,3,4,Cl4
toc_uco_oc04_support_374,toc_uco_oc04_support,oc04_support,0.3113541791552109,1.0,0.0,1.0,0.04721030042918455,0.005429417571569595,0.14285714285714285,0.0,0.11111336832236499,0.12455901429209869,0.5080210691961484,0.3611111111111111,0.15156801084324437,0.4166666666666667,0.21875,0.8050314465408805,0.08694936796290269,0.3157894736842105,0.34402901714285716,3,4,Cl4
toc_uco_oc04_support_375,toc_uco_oc04_support,oc04_support,0.12626072560469623,1.0,1.0,0.0,0.012875536480686695,0.011352418558736426,0.14285714285714285,0.0,0.006054179164563228,0.010422929310391191,0.13368984842060103,0.39444444444444443,0.17857369945133603,0.28,0.3125,0.5058400718778078,0.060876765683393536,0.15789473684210525,0.0,3,4,Cl4
toc_uco_oc04_support_376,toc_uco_oc04_support,oc04_support,0.6961371025711307,1.0,0.0,1.0,0.07296137339055794,0.00839091806515301,0.0,0.0,0.11551086728715147,0.1443496686604663,0.39037433777745995,0.6055555555555555,0.10353618412859193,0.42,0.5625,0.6666666666666666,0.034782931871531385,0.3684210526315789,0.14285714285714285,3,4,Cl4
toc_uco_oc04_support_377,toc_uco_oc04_support,oc04_support,0.44491903050959014,1.0,0.0,1.0,0.012875536480686695,0.0014807502467917078,0.42857142857142855,0.0,0.012002382260757333,0.017219681555496653,0.29411765426863784,0.5611111111111111,0.06453230897645724,0.5666666666666667,0.4375,0.48247978436657685,0.008694405986240123,0.24561403508771928,0.0,3,4,Cl4
toc_uco_oc04_support_378,toc_uco_oc04_support,oc04_support,0.4452948659100017,1.0,1.0,1.0,0.09012875536480687,0.010365251727541954,0.2857142857142857,0.09,0.02448512729147854,0.03869819661655917,0.13368984842060103,0.5,0.11154800267111419,0.31333333333333335,0.28125,0.2183288409703504,0.09565438928049286,0.14035087719298245,0.47467913,3,4,Cl4
toc_uco_oc04_support_379,toc_uco_oc04_support,oc04_support,0.6651297474224318,1.0,1.0,1.0,0.034334763948497854,0.003948667324777887,0.2857142857142857,0.26,0.10725903903068126,0.11817792708865557,0.6631016077191226,0.7611111111111111,0.017506845297255276,0.4666666666666667,0.46875,0.7699910152740341,0.1739146595315875,0.3684210526315789,0.14285714285714285,3,4,Cl4
toc_uco_oc04_support_380,toc_uco_oc04_support,oc04_support,0.6147403103080071,1.0,1.0,0.0,0.02145922746781116,0.0029615004935834156,0.14285714285714285,0.0,0.010412402653532406,0.014856606417294452,0.18181819017501208,0.4111111111111111,0.13155800675717927,0.32666666666666666,0.375,0.3557951482479784,0.060876765683393536,0.21052631578947367,0.0,3,4,Cl4
toc_uco_oc04_support_381,toc_uco_oc04_support,oc04_support,0.5179468952026068,1.0,1.0,1.0,0.03862660944206009,0.004442250740375123,0.0,0.0,0.05155007775528467,0.05203203166517484,0.6871657785963281,0.9,0.10253959187808669,0.37666666666666665,0.1875,0.7008086253369272,0.22610232663352006,0.3508771929824561,0.0,3,4,Cl4
toc_uco_oc04_support_382,toc_uco_oc04_support,oc04_support,0.12444406129972753,1.0,1.0,1.0,0.004291845493562232,0.0004935834155972359,0.14285714285714285,1.0,0.013115638851165247,0.016620049044653685,0.4545454601166747,0.0,0.12254959596415177,0.0,0.625,0.27583108715184185,0.0782655774819432,0.3157894736842105,0.2242257257142857,3,4,Cl4
toc_uco_oc04_support_383,toc_uco_oc04_support,oc04_support,0.6047552546850555,1.0,1.0,1.0,0.012875536480686695,0.0014807502467917078,0.14285714285714285,0.09,0.011306258310064307,0.015344301792370804,0.08556150666618996,0.35555555555555557,0.6707729015214604,0.26666666666666666,0.4375,0.7475292003593891,0.09565438928049286,0.38596491228070173,0.3246372771428572,3,4,Cl4
toc_uco_oc04_support_384,toc_uco_oc04_support,oc04_support,0.5454841786417365,1.0,0.0,0.0,0.012875536480686695,0.01085883514313919,0.2857142857142857,0.0,0.007783654427277224,0.011667903590760142,0.11764706783579733,0.37222222222222223,0.12155300471414673,0.25333333333333335,0.375,0.6549865229110512,0.043477337857771504,0.22807017543859648,0.8571428571428571,3,4,Cl4
toc_uco_oc04_support_385,toc_uco_oc04_support,oc04_support,0.6790237953979482,1.0,1.0,0.0,0.012875536480686695,0.007403751233958539,0.42857142857142855,0.0,0.008357888970261355,0.013596715852179671,0.24598931251422682,0.55,0.2566205322950861,0.3566666666666667,0.375,0.44833782569631625,0.034782931871531385,0.2982456140350877,0.5714285714285714,3,4,Cl4
toc_uco_oc04_support_386,toc_uco_oc04_support,oc04_support,0.8330596175399851,1.0,1.0,1.0,0.04721030042918455,0.005429417571569595,0.14285714285714285,0.0,0.06020693435612089,0.10388214684968133,0.4438501907071986,0.2388888888888889,0.09454731510555488,0.22,0.1875,0.6433063791554358,0.4695456944221741,0.3157894736842105,0.14285714285714285,3,4,Cl4
toc_uco_oc04_support_387,toc_uco_oc04_support,oc04_support,0.40276126289228853,1.0,0.0,1.0,0.02575107296137339,0.0029615004935834156,0.2857142857142857,0.41,0.15915133822719305,0.17167805706339054,0.6631016077191226,0.34444444444444444,0.19459733553588032,0.45,0.625,0.3557951482479784,0.1304320137472451,0.2982456140350877,0.2857142857142857,3,4,Cl4
toc_uco_oc04_support_388,toc_uco_oc04_support,oc04_support,0.7437446714196171,1.0,0.0,1.0,0.017167381974248927,0.0019743336623889436,0.14285714285714285,0.0,0.03541327450137921,0.0537544770853902,0.5828877047951042,0.40555555555555556,0.12254959596415177,0.25666666666666665,0.34375,0.4366576819407008,0.18261968084917765,0.3333333333333333,0.7142857142857143,3,4,Cl4
toc_uco_oc04_support_389,toc_uco_oc04_support,oc04_support,0.5698389084366263,1.0,0.0,1.0,0.034334763948497854,0.003948667324777887,0.14285714285714285,0.0,0.012296271166011003,0.018326517663118293,0.12566845812819918,0.37222222222222223,0.09954981612707114,0.39666666666666667,0.40625,0.5974842767295597,0.008694405986240123,0.2807017543859649,0.0,3,4,Cl4
toc_uco_oc04_support_390,toc_uco_oc04_support,oc04_support,0.668424709161766,1.0,1.0,0.0,0.017167381974248927,0.013820335636722606,0.14285714285714285,0.0,0.010840369907265862,0.015435160048199498,0.08556150666618996,0.5166666666666667,0.03451730284735963,0.28,0.3125,0.44833782569631625,0.10435941146773592,0.2631578947368421,0.42857142857142855,3,4,Cl4
toc_uco_oc04_support_391,toc_uco_oc04_support,oc04_support,0.7769450988191913,1.0,1.0,1.0,0.012875536480686695,0.0014807502467917078,0.5714285714285714,0.0,0.019220943850628593,0.014614064265143336,0.7112299494735337,0.23333333333333334,0.17357119842981975,0.3466666666666667,0.5,0.44833782569631625,0.2086922831286868,0.47368421052631576,0.8571428571428571,3,4,Cl4
toc_uco_oc04_support_392,toc_uco_oc04_support,oc04_support,0.41795792453360514,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.006616224766776469,0.0053042737485609935,0.3262032154382452,0.18333333333333332,0.05052139796231365,0.0,0.0,0.30997304582210244,0.18261968084917765,0.47368421052631576,0.3283342628571429,3,4,Cl4
toc_uco_oc04_support_393,toc_uco_oc04_support,oc04_support,0.28682395978114705,1.0,1.0,1.0,0.055793991416309016,0.006416584402764067,0.5714285714285714,0.61,0.06444297211068777,0.08685793774274223,0.5026738018710858,0.3333333333333333,0.09454731510555488,0.43333333333333335,0.53125,0.5516621743036837,0.1304320137472451,0.43859649122807015,0.2857142857142857,3,4,Cl4
toc_uco_oc04_support_394,toc_uco_oc04_support,oc04_support,0.514689401993081,1.0,1.0,0.0,0.034334763948497854,0.00839091806515301,0.42857142857142855,0.0,0.07212771843005089,0.061082883159756234,0.4786096309938802,0.4166666666666667,0.09753709105667045,0.21666666666666667,0.3125,0.4025157232704403,0.1304320137472451,0.19298245614035087,0.2857142857142857,3,4,Cl4
toc_uco_oc04_support_395,toc_uco_oc04_support,oc04_support,0.6145652015906065,1.0,1.0,1.0,0.06866952789699571,0.007897334649555774,0.14285714285714285,0.0,0.0845970048386709,0.08565879263075266,0.780748339137811,0.3055555555555556,0.10154300062808165,0.6633333333333333,0.15625,0.793351302785265,0.15650461602675425,0.3508771929824561,0.14285714285714285,3,4,Cl4
toc_uco_oc04_support_396,toc_uco_oc04_support,oc04_support,0.7272079250770221,1.0,1.0,1.0,0.004291845493562232,0.0004935834155972359,0.0,0.0,0.03801248147534939,0.05071219598397277,0.7593582912279447,0.35,0.32560033103683766,0.36666666666666664,0.21875,0.7583108715184187,0.4260630486378317,0.15789473684210525,0.0,3,4,Cl4
toc_uco_oc04_support_397,toc_uco_oc04_support,oc04_support,0.5214047317277007,1.0,1.0,1.0,0.07296137339055794,0.00839091806515301,0.42857142857142855,0.61,0.1867904385885613,0.2034571998960202,0.5721921915353632,0.3888888888888889,0.07653049502025018,0.26666666666666666,0.4375,0.48247978436657685,0.14784205725207833,0.3508771929824561,0.0,3,4,Cl4
toc_uco_oc04_support_398,toc_uco_oc04_support,oc04_support,0.7502221880560257,1.0,1.0,1.0,0.030042918454935622,0.0034550839091806516,0.0,0.61,0.038220793858940776,0.04000354632542857,0.24598931251422682,0.5444444444444444,0.11055141042060894,0.3,0.5,0.6900269541778976,0.0782655774819432,0.40350877192982454,0.42124721000000004,3,4,Cl4
toc_uco_oc04_support_399,toc_uco_oc04_support,oc04_support,0.27539788231708207,1.0,1.0,1.0,0.008583690987124463,0.0009871668311944718,0.5714285714285714,0.44,0.06467350398527576,0.06402664289985799,0.5668449242103005,0.37222222222222223,0.2355943941885253,0.43333333333333335,0.5,0.46001796945193174,0.19998726181109663,0.2807017543859649,0.56501116,3,4,Cl4
toc_uco_oc04_support_400,toc_uco_oc04_support,oc04_support,0.6321296633384255,1.0,1.0,0.0,0.02145922746781116,0.0029615004935834156,0.14285714285714285,0.0,0.010537000714745944,0.015101069352725819,0.2219251416370213,0.65,0.15557391961425537,0.2633333333333333,0.3125,0.4025157232704403,0.06956055616435303,0.2807017543859649,0.14285714285714285,3,4,Cl4
toc_uco_oc04_support_401,toc_uco_oc04_support,oc04_support,0.4154146335950941,1.0,1.0,1.0,0.12017167381974249,0.013820335636722606,0.14285714285714285,1.0,0.0851495701536179,0.11632762801871124,0.6149732659647116,0.7888888888888889,0.1095548181701037,0.22666666666666666,0.15625,0.6549865229110512,0.052171743844011624,0.3508771929824561,0.14285714285714285,3,4,Cl4
toc_uco_oc04_support_402,toc_uco_oc04_support,oc04_support,0.6252392248864054,1.0,0.0,0.0,0.02145922746781116,0.007403751233958539,0.2857142857142857,0.44,0.01027832430505262,0.020284572242262662,0.18983958046741392,0.6388888888888888,0.0635259464412569,0.2,0.375,0.3557951482479784,0.052171743844011624,0.43859649122807015,0.8571428571428571,3,4,Cl4
toc_uco_oc04_support_403,toc_uco_oc04_support,oc04_support,0.4745863022098458,1.0,1.0,0.0,0.060085836909871244,0.022704837117472853,0.14285714285714285,0.0,0.01868056747645249,0.02909917418023078,0.1925133360550777,0.5777777777777777,0.06852844746277317,0.36666666666666664,0.375,0.5858041329739443,0.08694936796290269,0.22807017543859648,0.2682059157142857,3,4,Cl4
toc_uco_oc04_support_404,toc_uco_oc04_support,oc04_support,0.8644806587335121,1.0,1.0,1.0,0.1072961373390558,0.012339585389930898,0.2857142857142857,0.09,0.03385038142920071,0.0411506692738446,0.15775401929780655,0.6833333333333333,0.1085386851501082,0.20666666666666667,0.4375,0.6433063791554358,0.1304320137472451,0.5263157894736842,0.0,3,4,Cl4
toc_uco_oc04_support_405,toc_uco_oc04_support,oc04_support,0.5933043259902662,1.0,1.0,1.0,0.030042918454935622,0.0034550839091806516,0.0,0.37,0.05067839919932202,0.06706044042867332,0.7754010718127484,0.2222222222222222,0.2756144023606555,0.5,0.46875,0.8849955076370171,0.8260694186019363,0.22807017543859648,0.0,3,4,Cl4
toc_uco_oc04_support_406,toc_uco_oc04_support,oc04_support,0.03985267063877518,1.0,0.0,1.0,0.004291845493562232,0.0004935834155972359,0.0,1.0,0.015431537597634262,0.02063463966265474,0.8235294135671595,0.0,0.14656550982172808,0.0,0.25,0.5974842767295597,0.22610232663352006,0.05263157894736842,0.0,3,4,Cl4
toc_uco_oc04_support_407,toc_uco_oc04_support,oc04_support,0.6986054564500254,1.0,1.0,0.0,0.017167381974248927,0.014313919052319843,0.2857142857142857,0.0,0.014673114616334467,0.018720083388716658,0.05347594549658259,0.5388888888888889,0.11854368719314075,0.26666666666666666,0.3125,0.28751123090745734,0.06956055616435303,0.3684210526315789,1.0,3,4,Cl4
toc_uco_oc04_support_408,toc_uco_oc04_support,oc04_support,0.383241921600744,1.0,1.0,0.0,0.012875536480686695,0.027640671273445213,0.7142857142857143,0.0,0.0033902184427476987,0.008175863013032048,0.1497326290054047,0.5888888888888889,0.06052640000534619,0.22,0.390625,0.4025157232704403,0.13913703506483527,0.21052631578947367,0.2857142857142857,3,4,Cl4
toc_uco_oc04_support_409,toc_uco_oc04_support,oc04_support,0.6476027542044211,1.0,0.0,1.0,0.034334763948497854,0.003948667324777887,0.14285714285714285,0.89,0.03839008470298091,0.047927543247012185,0.3422459960230489,0.6,0.11455731919161996,0.35,0.34375,0.48247978436657685,0.026088525885291262,0.3333333333333333,0.14285714285714285,3,4,Cl4
toc_uco_oc04_support_410,toc_uco_oc04_support,oc04_support,0.6926043289864205,1.0,0.0,1.0,0.055793991416309016,0.006416584402764067,0.14285714285714285,0.0,0.015886178723052705,0.026300975898970576,0.08556150666618996,0.5055555555555555,0.0745373110194898,0.32,0.3125,0.28751123090745734,0.043477337857771504,0.38596491228070173,0.42857142857142855,3,4,Cl4
toc_uco_oc04_support_411,toc_uco_oc04_support,oc04_support,0.39024553112424026,1.0,0.0,1.0,0.02575107296137339,0.0029615004935834156,0.42857142857142855,0.09,0.050308160123406255,0.03980780386236252,0.14171123871300287,0.3277777777777778,0.09954981612707114,0.37333333333333335,0.5625,0.47079964061096136,0.060876765683393536,0.40350877192982454,0.4686104914285715,3,4,Cl4
toc_uco_oc04_support_412,toc_uco_oc04_support,oc04_support,0.3858853854498738,1.0,1.0,0.0,0.004291845493562232,0.003948667324777887,0.5714285714285714,0.0,0.018405639145731314,0.027094249994557708,0.6631016077191226,0.37777777777777777,0.10353618412859193,0.21333333333333335,0.625,0.4132973944294699,0.043477337857771504,0.3333333333333333,0.26269531285714287,3,4,Cl4
toc_uco_oc04_support_413,toc_uco_oc04_support,oc04_support,0.6375549954534939,1.0,1.0,1.0,0.055793991416309016,0.006416584402764067,0.2857142857142857,0.89,0.02967499205179487,0.0427063444317671,0.438502679531871,0.35555555555555557,0.21460733962194542,0.12,0.5,0.6208445642407907,0.2086922831286868,0.24561403508771928,0.0,3,4,Cl4
toc_uco_oc04_support_414,toc_uco_oc04_support,oc04_support,0.46000328656148215,1.0,1.0,0.0,0.060085836909871244,0.022211253701875617,0.14285714285714285,0.0,0.019770800512070946,0.02808708793847265,0.06417109169750383,0.5833333333333334,0.07152799399873391,0.5,0.34375,0.47079964061096136,0.043477337857771504,0.3684210526315789,0.14285714285714285,3,4,Cl4
toc_uco_oc04_support_415,toc_uco_oc04_support,oc04_support,0.8051086480560272,1.0,1.0,0.0,0.05150214592274678,0.006416584402764067,0.2857142857142857,0.0,0.024459479728606463,0.03194055070871445,0.28876989763876737,0.5944444444444444,0.08153299604176646,0.21333333333333335,0.5,0.4132973944294699,0.15650461602675425,0.47368421052631576,0.4831891742857143,3,4,Cl4
toc_uco_oc04_support_416,toc_uco_oc04_support,oc04_support,0.6303135728317866,1.0,1.0,0.0,0.05150214592274678,0.020236920039486673,0.14285714285714285,0.0,0.06318780753797955,0.05291564396398611,0.219251262519947,0.5166666666666667,0.2506018972530741,0.3466666666666667,0.3125,0.47079964061096136,0.08694936796290269,0.19298245614035087,0.0,3,4,Cl4
toc_uco_oc04_support_417,toc_uco_oc04_support,oc04_support,0.48597452652382467,1.0,1.0,0.0,0.02145922746781116,0.01085883514313919,0.42857142857142855,0.0,0.04488137282685576,0.043841182398731755,0.2700534833914323,0.3055555555555556,0.08053640409141127,0.2833333333333333,0.4375,0.4366576819407008,0.08694936796290269,0.2807017543859649,0.2857142857142857,3,4,Cl4
toc_uco_oc04_support_418,toc_uco_oc04_support,oc04_support,0.536676713796077,1.0,0.0,0.0,0.017167381974248927,0.025172754195459033,0.14285714285714285,0.0,0.011069251128408121,0.014936229938751808,0.18181819017501208,0.5944444444444444,0.09954981612707114,0.26666666666666666,0.4375,0.4366576819407008,0.026088525885291262,0.21052631578947367,0.42857142857142855,3,4,Cl4
toc_uco_oc04_support_419,toc_uco_oc04_support,oc04_support,0.6553450351150484,1.0,0.0,1.0,0.02575107296137339,0.0029615004935834156,0.0,0.0,0.12506970550503352,0.15506730181413997,1.0,0.3,0.18556938397336256,0.39,0.546875,0.8050314465408805,0.2782899946051055,0.21052631578947367,0.14285714285714285,3,4,Cl4
toc_uco_oc04_support_420,toc_uco_oc04_support,oc04_support,0.5853739369485464,1.0,1.0,1.0,0.02145922746781116,0.0024679170779861796,0.14285714285714285,0.0,0.019717981768730422,0.025310238654102018,0.3582887766078526,0.65,0.19557438601639512,0.36666666666666664,0.46875,0.3674752920035939,0.08694936796290269,0.3157894736842105,0.14285714285714285,3,4,Cl4
toc_uco_oc04_support_421,toc_uco_oc04_support,oc04_support,0.11299313385777292,1.0,0.0,1.0,0.14163090128755365,0.016288252714708785,0.2857142857142857,0.0,0.12595949818130847,0.1539409876287102,0.7713903766665475,0.5944444444444444,0.19659052003689081,0.4066666666666667,0.171875,0.4025157232704403,0.13913703506483527,0.14035087719298245,0.2857142857142857,3,4,Cl4
toc_uco_oc04_support_422,toc_uco_oc04_support,oc04_support,0.6458486025965414,1.0,1.0,0.0,0.0,0.004442250740375123,0.42857142857142855,0.0,0.003024550219621012,0.006664876703277285,0.06951872608138628,0.48333333333333334,0.08053640409141127,0.26666666666666666,0.3125,0.4132973944294699,0.10435941146773592,0.3508771929824561,0.32805524571428574,3,4,Cl4
toc_uco_oc04_support_423,toc_uco_oc04_support,oc04_support,0.2439519898928306,1.0,0.0,1.0,0.008583690987124463,0.0009871668311944718,0.2857142857142857,0.0,0.02934047334397157,0.022211953885220143,0.8074866329823558,0.3055555555555556,0.25759758277560085,0.4633333333333333,0.40625,0.7816711590296496,0.052171743844011624,0.45614035087719296,0.0,3,4,Cl4
toc_uco_oc04_support_424,toc_uco_oc04_support,oc04_support,0.00915825733162519,1.0,0.0,1.0,0.004291845493562232,0.0004935834155972359,0.0,1.0,0.01846746199505197,0.03173300346641978,0.647058827134319,0.25555555555555554,0.12254959596415177,0.44666666666666666,0.15625,0.0,0.043477337857771504,1.0,0.0,3,4,Cl4
toc_uco_oc04_support_425,toc_uco_oc04_support,oc04_support,0.876420211785581,1.0,0.0,0.0,0.055793991416309016,0.00839091806515301,0.5714285714285714,0.44,0.009077036475743839,0.01454233406452125,0.06417109169750383,0.6277777777777778,0.2736212188601452,0.3566666666666667,0.375,0.7008086253369272,0.14784205725207833,0.2807017543859649,0.7645089285714286,3,4,Cl4
toc_uco_oc04_support_426,toc_uco_oc04_support,oc04_support,0.7098935103590549,1.0,0.0,1.0,0.07725321888412018,0.008884501480750246,0.2857142857142857,0.0,0.08998857963966106,0.12652792331106474,0.8716577553215705,0.3055555555555556,0.6117590222832606,0.39666666666666667,0.21875,0.4366576819407008,0.008694405986240123,0.43859649122807015,0.0,3,4,Cl4
toc_uco_oc04_support_427,toc_uco_oc04_support,oc04_support,0.3503175400584056,1.0,0.0,1.0,0.18025751072961374,0.02073050345508391,0.0,0.94,0.12147532230437343,0.15486305580205936,0.6791443883039263,0.6666666666666666,0.17556438193033003,0.23666666666666666,0.40625,0.7124887690925427,0.4608831365171511,0.45614035087719296,0.0,3,4,Cl4
toc_uco_oc04_support_428,toc_uco_oc04_support,oc04_support,0.5792351692973493,1.0,1.0,1.0,0.18025751072961374,0.02073050345508391,0.0,0.0,0.46994088702307807,0.45502650076000006,0.5788770096489032,0.37222222222222223,0.19659052003689081,0.5,0.3125,0.793351302785265,0.10435941146773592,0.15789473684210525,0.4271065842857143,3,4,Cl4
toc_uco_oc04_support_429,toc_uco_oc04_support,oc04_support,0.2721782410048076,1.0,1.0,1.0,0.1072961373390558,0.012339585389930898,0.14285714285714285,0.0,0.13361686163893174,0.12315442279052555,0.23395722707562405,0.42777777777777776,0.06753185551241798,0.2733333333333333,0.3125,0.44833782569631625,0.14784205725207833,0.17543859649122806,0.0,3,4,Cl4
toc_uco_oc04_support_430,toc_uco_oc04_support,oc04_support,0.8610855265892288,1.0,1.0,1.0,0.030042918454935622,0.0034550839091806516,0.0,0.0,0.07634644626353099,0.09910445486803403,0.5508021436254968,0.3277777777777778,0.12456232123465251,0.4,0.515625,0.7008086253369272,0.060876765683393536,0.49122807017543857,0.2857142857142857,3,4,Cl4
toc_uco_oc04_support_431,toc_uco_oc04_support,oc04_support,0.5054934844479261,1.0,0.0,0.0,0.055793991416309016,0.023692003948667325,0.14285714285714285,0.09,0.07783891434458881,0.07166041763507448,0.1657754095902084,0.5722222222222222,0.2015930210584071,0.35,0.3125,0.4941599281221923,0.034782931871531385,0.40350877192982454,0.4142020085714285,3,4,Cl4
toc_uco_oc04_support_432,toc_uco_oc04_support,oc04_support,0.7249773842963386,1.0,0.0,1.0,0.18454935622317598,0.021224086870681145,0.7142857142857143,0.09,0.1582940493929738,0.19211850494480234,0.8275401087133604,0.21666666666666667,0.3676526052489588,0.6,0.5625,0.47079964061096136,0.026088525885291262,0.2631578947368421,1.0,3,4,Cl4
toc_uco_oc04_support_433,toc_uco_oc04_support,oc04_support,0.6179603349877246,1.0,1.0,0.0,0.008583690987124463,0.0014807502467917078,0.2857142857142857,0.09,0.012855608114719601,0.018605425107021067,0.4545454601166747,0.35555555555555557,0.12354618821465702,0.43666666666666665,0.609375,0.4249775381850854,0.052171743844011624,0.2982456140350877,0.6467710228571428,3,4,Cl4
toc_uco_oc04_support_434,toc_uco_oc04_support,oc04_support,0.540923689651802,1.0,0.0,1.0,0.017167381974248927,0.0019743336623889436,0.0,0.0,0.07358497401554835,0.08392166121797212,0.5508021436254968,0.32222222222222224,0.1625500633667917,0.35,0.4375,0.4025157232704403,0.2956575746973716,0.21052631578947367,0.7142857142857143,3,4,Cl4
toc_uco_oc04_support_435,toc_uco_oc04_support,oc04_support,0.16821795947554308,1.0,0.0,1.0,0.1459227467811159,0.01678183613030602,0.42857142857142855,0.0,0.20962303330594206,0.23897903885284172,0.5066844970172867,0.3055555555555556,0.025508892854732287,0.35,0.3125,0.4941599281221923,0.026088525885291262,0.40350877192982454,0.0,3,4,Cl4
toc_uco_oc04_support_436,toc_uco_oc04_support,oc04_support,0.4378530999727264,1.0,1.0,1.0,0.017167381974248927,0.0019743336623889436,0.14285714285714285,0.0,0.03116339715259572,0.037782751136158456,0.31818182514584337,0.37777777777777777,0.09954981612707114,0.36666666666666664,0.453125,0.6091644204851752,0.11304320194869541,0.631578947368421,0.8571428571428571,3,4,Cl4
