alternative_id,dataset_id,source_dataset,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,source_y,class_index,class_label
toc_uco_oc04_problematicinternetusage_831,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.5384615384615384,0.0,0.5212495389971403,0.4805194805194805,0.35449735449735453,0.35714285714285715,0.3783783783783784,0.42207792207792205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11267605633802817,0.14516129032258066,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_832,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,1.0,0.4445988111886268,0.5194805194805194,0.31878306878306883,0.3333333333333333,0.2882882882882883,0.487012987012987,0.4,0.2,0.4,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10752688172043011,0.29577464788732394,0.41935483870967744,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_833,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.0,0.0,0.38518331144484685,0.2727272727272727,0.19246031746031747,0.19642857142857142,0.6036036036036037,0.12337662337662338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14084507042253522,0.1935483870967742,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_834,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,0.0,0.30209595790149624,0.5454545454545454,0.22420634920634921,0.43452380952380953,0.6306306306306306,0.5909090909090909,0.8,0.8,0.8,0.8,0.8,0.2,0.0,0.2,0.2,0.4,0.0,0.0,0.4,0.4,0.6,0.0,0.4,0.6,0.0,0.4,0.41935483870967744,0.16901408450704225,0.24193548387096775,0.3333333333333333,1,2,Cl2
toc_uco_oc04_problematicinternetusage_835,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,0.0,0.348504780985688,0.37662337662337664,0.20436507936507936,0.27380952380952384,0.5765765765765766,0.37012987012987014,0.4,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.4,0.0,0.15053763440860216,0.22535211267605634,0.3225806451612903,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_836,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.15384615384615385,1.0,0.30856767491092696,0.2857142857142857,0.1574074074074074,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.03225806451612903,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_837,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,0.0,0.43469877592929346,0.4805194805194805,0.2956349206349207,0.30952380952380953,0.5135135135135135,0.36363636363636365,0.4,0.4,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.7746478873239436,1.0,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_838,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.07692307692307693,0.0,0.33734139563680043,0.2077922077922078,0.15145502645502645,0.3869047619047619,0.5495495495495496,0.44155844155844154,0.6,0.4,1.0,0.2,0.4,0.2,0.0,0.2,0.2,0.2,0.4,0.2,0.6,0.4,0.6,0.6,0.6,0.6,0.8,0.8,0.4838709677419355,0.5774647887323944,0.8387096774193549,0.0,1,2,Cl2
toc_uco_oc04_problematicinternetusage_839,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.3076923076923077,0.0,0.3963771753446737,0.42857142857142855,0.2506613756613757,0.3333333333333333,0.4954954954954955,0.45454545454545453,1.0,1.0,1.0,0.8,1.0,0.0,0.0,1.0,0.2,1.0,1.0,0.2,0.8,0.2,0.8,0.8,0.8,1.0,1.0,0.2,0.7419354838709677,0.11267605633802817,0.14516129032258066,1.0,2,3,Cl3
toc_uco_oc04_problematicinternetusage_840,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.07692307692307693,1.0,0.3424069835110842,0.21428571428571427,0.15542328042328044,0.31547619047619047,0.5405405405405406,0.37012987012987014,0.4,0.4,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.2,0.2,0.4,0.2,0.2,0.2,0.22580645161290322,0.15492957746478872,0.20967741935483872,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_841,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.5384615384615384,0.0,0.4648696827546577,0.6623376623376623,0.4001322751322752,0.2916666666666667,0.35135135135135137,0.4025974025974026,0.6,0.8,0.8,0.4,0.4,0.4,0.2,0.6,0.4,0.4,0.8,0.2,0.4,0.4,0.6,0.2,0.6,0.4,0.4,0.2,0.4946236559139785,0.2112676056338028,0.2903225806451613,0.3333333333333333,1,2,Cl2
toc_uco_oc04_problematicinternetusage_842,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,0.0,0.37357368987350664,0.5194805194805194,0.2678571428571429,0.47619047619047616,0.43243243243243246,0.4935064935064935,1.0,1.0,1.0,0.2,0.8,0.4,0.0,0.4,0.4,0.4,0.4,0.2,1.0,0.0,0.6,0.8,1.0,0.8,0.8,0.4,0.6236559139784946,0.30985915492957744,0.45161290322580644,0.3333333333333333,2,3,Cl3
toc_uco_oc04_problematicinternetusage_843,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,1.0,0.41155104844026646,0.35064935064935066,0.23214285714285718,0.2916666666666667,0.44144144144144143,0.3246753246753247,0.6,0.4,0.8,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.4,0.0,0.2,0.2,0.6,0.2,0.0,0.0,0.25806451612903225,0.14084507042253522,0.1935483870967742,0.3333333333333333,0,1,Cl1
toc_uco_oc04_problematicinternetusage_844,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.6153846153846154,1.0,0.4200687044734061,0.7402597402597403,0.39682539682539686,0.3333333333333333,0.32432432432432434,0.4090909090909091,0.8,1.0,0.8,0.6,0.6,0.8,0.2,0.4,0.4,0.4,0.4,0.0,0.8,0.8,0.8,0.8,0.6,0.8,0.6,0.6,0.6559139784946236,0.36619718309859156,0.532258064516129,0.6666666666666666,2,3,Cl3
toc_uco_oc04_problematicinternetusage_845,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.07692307692307693,0.0,0.31671790405746414,0.2077922077922078,0.1421957671957672,0.24404761904761904,0.6126126126126126,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4084507042253521,0.5967741935483871,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_846,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.15384615384615385,0.0,0.38957482825535555,0.3116883116883117,0.20701058201058203,0.5952380952380952,0.38738738738738737,0.5844155844155844,0.8,1.0,0.8,0.4,0.6,0.2,0.0,0.6,0.4,0.6,0.4,0.0,0.4,0.0,0.4,0.6,0.2,0.6,0.2,0.4,0.46236559139784944,0.19718309859154928,0.27419354838709675,0.6666666666666666,1,2,Cl2
toc_uco_oc04_problematicinternetusage_847,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.5384615384615384,0.0,0.5025112588556708,0.4935064935064935,0.3478835978835979,0.31547619047619047,0.5765765765765766,0.37662337662337664,0.8,0.8,0.6,0.6,0.8,0.8,0.4,0.8,0.4,0.4,0.8,0.2,0.6,0.8,0.6,0.8,0.4,0.8,0.4,0.6,0.6666666666666666,0.2112676056338028,0.2903225806451613,0.3333333333333333,2,3,Cl3
toc_uco_oc04_problematicinternetusage_848,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.7692307692307693,1.0,0.4299829073839633,0.6818181818181818,0.37896825396825395,0.34523809523809523,0.4144144144144144,0.44805194805194803,0.8,0.8,0.8,0.2,0.8,0.8,0.4,0.6,0.8,0.8,0.8,0.2,0.6,0.6,0.8,0.6,0.8,0.6,0.2,0.8,0.6881720430107527,0.2676056338028169,0.3870967741935484,0.6666666666666666,2,3,Cl3
toc_uco_oc04_problematicinternetusage_849,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.3076923076923077,1.0,0.412319277110642,0.3246753246753247,0.22354497354497355,0.3869047619047619,0.6126126126126126,0.43506493506493504,0.6,0.4,0.4,0.0,0.6,0.2,0.0,0.2,0.2,0.4,0.2,0.0,0.4,0.6,0.6,0.8,0.8,0.8,0.2,0.2,0.40860215053763443,0.49295774647887325,0.7096774193548387,0.0,1,2,Cl2
toc_uco_oc04_problematicinternetusage_850,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,0.0,0.3072498252289416,0.4025974025974026,0.18716931216931218,0.35119047619047616,0.3153153153153153,0.43506493506493504,0.2,0.2,0.4,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.4,0.2,0.0,0.0,0.15053763440860216,0.1267605633802817,0.1774193548387097,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_851,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,0.0,0.3852009036084873,0.36363636363636365,0.22156084656084657,0.375,0.5585585585585585,0.538961038961039,0.2,0.6,0.8,0.0,0.4,0.2,0.0,0.0,0.2,0.4,0.2,0.0,0.2,0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.21505376344086022,0.28169014084507044,0.4032258064516129,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_852,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.6923076923076923,0.0,0.3983213153792177,0.6103896103896104,0.32142857142857145,0.5,0.43243243243243246,0.6558441558441559,1.0,1.0,0.8,0.8,0.8,0.4,0.2,0.0,0.4,0.4,0.4,0.0,0.2,0.0,0.6,0.8,0.8,1.0,0.8,0.8,0.6021505376344086,0.2676056338028169,0.3870967741935484,1.0,2,3,Cl3
toc_uco_oc04_problematicinternetusage_853,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,0.0,0.34286554498493366,0.37662337662337664,0.20105820105820107,0.2916666666666667,0.43243243243243246,0.3246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.25806451612903225,0.18309859154929578,0.25806451612903225,0.3333333333333333,0,1,Cl1
toc_uco_oc04_problematicinternetusage_854,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.3076923076923077,0.0,0.36816817445922473,0.35064935064935066,0.20767195767195767,0.30357142857142855,0.44144144144144143,0.24675324675324675,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.24731182795698925,0.09859154929577464,0.12903225806451613,0.3333333333333333,0,1,Cl1
toc_uco_oc04_problematicinternetusage_855,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.15384615384615385,0.0,0.3111937547093309,0.2987012987012987,0.16203703703703706,0.3273809523809524,0.6936936936936937,0.4675324675324675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.39436619718309857,0.5645161290322581,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_856,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,1.0,0.5203136716809644,0.525974025974026,0.37632275132275134,0.31547619047619047,0.5315315315315315,0.4935064935064935,0.6,0.6,0.6,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.4,0.0,0.17204301075268819,0.2535211267605634,0.3548387096774194,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_857,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.15384615384615385,0.0,0.5464004778415569,0.3116883116883117,0.29034391534391535,0.375,0.6396396396396397,0.5454545454545454,0.4,0.4,0.4,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.4,0.4,0.2,0.4,0.23655913978494625,0.1267605633802817,0.1774193548387097,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_858,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,0.0,0.41492500613450384,0.38961038961038963,0.24801587301587302,0.40476190476190477,0.23423423423423423,0.44155844155844154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16901408450704225,0.24193548387096775,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_859,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,1.0,0.3248199900428072,0.37662337662337664,0.1904761904761905,0.39285714285714285,0.6396396396396397,0.44805194805194803,0.8,0.6,0.6,0.0,0.6,0.4,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.2,0.2,0.4,0.4,0.4,0.4,0.2,0.3225806451612903,0.22535211267605634,0.3225806451612903,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_860,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.46153846153846156,0.0,0.3276535894805805,0.45454545454545453,0.21494708994708997,0.35119047619047616,0.5765765765765766,0.4090909090909091,0.6,1.0,1.0,0.8,1.0,0.2,0.0,0.2,0.2,0.6,1.0,0.2,1.0,0.2,1.0,1.0,0.2,1.0,0.2,0.2,0.6236559139784946,0.07042253521126761,0.08064516129032258,0.6666666666666666,2,3,Cl3
toc_uco_oc04_problematicinternetusage_861,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.5384615384615384,0.0,0.34066985382054893,0.5909090909090909,0.2681878306878307,0.30952380952380953,0.4954954954954955,0.37662337662337664,0.8,0.8,1.0,0.4,1.0,0.8,0.0,0.8,0.6,0.6,0.6,0.0,0.8,0.6,0.8,0.8,0.8,0.8,1.0,0.6,0.7311827956989247,0.16901408450704225,0.24193548387096775,1.0,2,3,Cl3
toc_uco_oc04_problematicinternetusage_862,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,1.0,0.32199999343295305,0.4514285714285715,0.21031746031746035,0.39285714285714285,0.5765765765765766,0.474025974025974,0.8,0.8,0.6,0.4,0.6,0.4,0.2,0.4,0.2,0.2,0.6,0.2,0.4,0.6,0.6,0.4,0.2,0.4,0.2,0.2,0.45161290322580644,0.28169014084507044,0.4032258064516129,0.6666666666666666,1,2,Cl2
toc_uco_oc04_problematicinternetusage_863,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.46153846153846156,0.0,0.3949340151442984,0.5974025974025974,0.3134920634920635,0.38095238095238093,0.5675675675675675,0.43506493506493504,1.0,1.0,1.0,0.2,1.0,0.2,0.2,1.0,1.0,0.8,0.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.2,0.8172043010752689,0.28169014084507044,0.4032258064516129,1.0,2,3,Cl3
toc_uco_oc04_problematicinternetusage_864,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.07692307692307693,0.0,0.3343706096416304,0.20000000000000007,0.14814814814814814,0.31547619047619047,0.44144144144144143,0.3181818181818182,0.8,0.8,0.8,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.8,0.2,0.0,0.2,0.2903225806451613,0.08450704225352113,0.11290322580645161,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_865,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,0.0,0.3298317236201019,0.3116883116883117,0.1752645502645503,0.2916666666666667,0.4954954954954955,0.3116883116883117,0.2,0.2,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.26881720430107525,0.15492957746478872,0.20967741935483872,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_866,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.3076923076923077,1.0,0.41692668591640886,0.5194805194805194,0.298941798941799,0.32142857142857145,0.5765765765765766,0.45454545454545453,0.0,0.6,0.4,0.0,0.8,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.15053763440860216,0.1267605633802817,0.1774193548387097,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_867,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.3076923076923077,1.0,0.3366948447426086,0.4155844155844156,0.208994708994709,0.5357142857142857,0.42342342342342343,0.45454545454545453,0.4,0.6,0.6,0.0,0.6,0.2,0.0,0.4,0.2,0.2,0.6,0.0,0.2,0.4,0.2,0.4,0.4,0.2,0.2,0.2,0.3225806451612903,0.30985915492957744,0.45161290322580644,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_868,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.6153846153846154,1.0,0.5109724611899463,0.6623376623376623,0.4398148148148148,0.2916666666666667,0.5135135135135135,0.3961038961038961,0.8,1.0,0.8,0.8,0.8,0.6,0.2,0.2,0.2,0.8,0.6,0.2,0.4,0.2,0.4,0.6,0.8,0.8,0.4,0.2,0.5806451612903226,0.22535211267605634,0.3225806451612903,0.6666666666666666,2,3,Cl3
toc_uco_oc04_problematicinternetusage_869,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,1.0,0.30506374538769443,0.5064935064935064,0.21494708994708997,0.36904761904761907,0.35135135135135137,0.4155844155844156,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.10752688172043011,0.352112676056338,0.5,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_870,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.15384615384615385,0.0,0.34081527564922287,0.33766233766233766,0.18849206349206352,0.35714285714285715,0.5855855855855856,0.4675324675324675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4788732394366197,0.6935483870967742,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_871,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.6923076923076923,1.0,0.9725100781797489,0.37012987012987014,0.5648148148148149,0.3869047619047619,0.4774774774774775,0.5909090909090909,0.2,0.2,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.08602150537634409,0.07042253521126761,0.08064516129032258,0.3333333333333333,0,1,Cl1
toc_uco_oc04_problematicinternetusage_872,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.5384615384615384,0.0,0.4733139087215147,0.6103896103896104,0.3819444444444445,0.24404761904761904,0.4144144144144144,0.34415584415584416,0.4,0.4,0.4,0.0,0.4,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.2,0.2,0.0,0.2,0.1935483870967742,0.4225352112676056,0.6129032258064516,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_873,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.46153846153846156,0.0,0.3669720203397176,0.45454545454545453,0.24074074074074076,0.31547619047619047,0.3963963963963964,0.35714285714285715,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.2,0.27956989247311825,0.08450704225352113,0.11290322580645161,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_874,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.6923076923076923,0.0,0.5856182582289629,0.7662337662337663,0.5701058201058201,0.26785714285714285,0.5135135135135135,0.4090909090909091,0.2,0.2,1.0,0.2,0.8,0.2,0.2,0.6,0.2,0.4,0.8,0.0,0.0,0.4,0.8,0.2,0.6,0.0,0.8,0.6,0.44086021505376344,0.38028169014084506,0.5483870967741935,0.6666666666666666,1,2,Cl2
toc_uco_oc04_problematicinternetusage_875,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.46153846153846156,0.0,0.39217614259076944,0.45454545454545453,0.25727513227513227,0.375,0.27927927927927926,0.4090909090909091,0.6,0.4,0.4,0.0,0.4,0.2,0.0,0.2,0.2,0.2,0.4,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.24731182795698925,0.07042253521126761,0.08064516129032258,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_876,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.46153846153846156,1.0,0.3792289344069694,0.6363636363636364,0.31613756613756616,0.26785714285714285,0.5765765765765766,0.36363636363636365,0.6,0.6,0.4,0.0,0.4,0.4,0.8,0.4,0.2,0.4,0.4,0.0,0.4,0.8,0.2,0.2,0.4,0.2,0.2,0.4,0.3978494623655914,0.1267605633802817,0.1774193548387097,0.0,1,2,Cl2
toc_uco_oc04_problematicinternetusage_877,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.7692307692307693,1.0,0.4069038258818002,0.6753246753246753,0.3558201058201058,0.44047619047619047,0.43243243243243246,0.5324675324675324,0.4,0.6,0.6,0.2,1.0,0.4,0.2,0.4,0.2,0.2,0.8,0.0,0.8,0.8,0.8,0.4,0.4,0.8,0.4,0.4,0.5268817204301075,0.18309859154929578,0.25806451612903225,0.6666666666666666,1,2,Cl2
toc_uco_oc04_problematicinternetusage_878,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,1.0,0.3562048192790162,0.3246753246753247,0.19312169312169314,0.38095238095238093,0.5225225225225225,0.3961038961038961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22535211267605634,0.3225806451612903,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_879,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.3076923076923077,0.0,0.3950255414638374,0.2987012987012987,0.20568783068783072,0.3333333333333333,0.4954954954954955,0.34415584415584416,0.4,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.4,0.0,0.2,0.2,0.6,0.2,0.2,0.2,0.20430107526881722,0.11267605633802817,0.14516129032258066,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_880,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,1.0,0.35349732271736395,0.42857142857142855,0.22354497354497355,0.5535714285714286,0.44144144144144143,0.525974025974026,0.4,0.4,0.4,0.0,0.4,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.23655913978494625,0.19718309859154928,0.27419354838709675,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_881,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.5384615384615384,0.0,0.33501352345549523,0.6623376623376623,0.28835978835978837,0.31547619047619047,0.36036036036036034,0.5,0.4,0.4,0.4,0.2,0.4,0.6,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.21505376344086022,0.18309859154929578,0.25806451612903225,0.3333333333333333,0,1,Cl1
toc_uco_oc04_problematicinternetusage_882,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,0.0,0.34277606300473645,0.45454545454545453,0.22486772486772488,0.24404761904761904,0.3333333333333333,0.44155844155844154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267605633802817,0.1774193548387097,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_883,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.3076923076923077,1.0,0.3757228915682773,0.3246753246753247,0.20370370370370372,0.22023809523809523,0.4144144144144144,0.3181818181818182,0.8,0.8,0.8,0.0,0.8,0.6,0.0,0.4,0.2,0.4,0.2,0.0,0.2,0.4,0.4,0.4,0.4,0.2,0.2,0.0,0.3870967741935484,0.28169014084507044,0.4032258064516129,0.6666666666666666,1,2,Cl2
toc_uco_oc04_problematicinternetusage_884,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.6153846153846154,0.0,0.543988972334273,0.7402597402597403,0.513888888888889,0.3392857142857143,0.34234234234234234,0.33766233766233766,0.8,0.8,1.0,0.2,0.8,0.4,0.8,0.4,0.4,0.6,0.2,0.2,0.4,0.8,0.8,0.6,1.0,0.4,0.4,0.4,0.6129032258064516,0.2535211267605634,0.3548387096774194,0.6666666666666666,2,3,Cl3
toc_uco_oc04_problematicinternetusage_885,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.07692307692307693,0.0,0.35738657756215503,0.2727272727272727,0.17857142857142858,0.27380952380952384,0.3963963963963964,0.33116883116883117,0.6,0.6,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.2,0.1827956989247312,0.2112676056338028,0.2903225806451613,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_886,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.3076923076923077,1.0,0.40930453749426565,0.4025974025974026,0.2493386243386244,0.5,0.36936936936936937,0.5584415584415584,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.06451612903225806,0.014084507042253521,0.0,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_887,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.15384615384615385,0.0,0.3660791559456143,0.22077922077922077,0.167989417989418,0.2976190476190476,0.4144144144144144,0.38961038961038963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18309859154929578,0.25806451612903225,0.0,0,1,Cl1
