alternative_id,dataset_id,subject,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,original_grade,class_index,class_label
student_performance_math_with_prior_grades_184,student_performance_math_with_prior_grades,math,0.2857142857142857,0.75,0.75,0.0,0.3333333333333333,0.0,1.0,0.5,0.5,0.25,0.5,0.0,0.7466666666666667,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.375,0.47368421052631576,8,1,Cl1
student_performance_math_with_prior_grades_185,student_performance_math_with_prior_grades,math,0.14285714285714285,0.75,0.5,0.0,0.3333333333333333,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.18666666666666668,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5625,0.6842105263157895,12,3,Cl3
student_performance_math_with_prior_grades_186,student_performance_math_with_prior_grades,math,0.2857142857142857,0.75,0.75,0.0,0.3333333333333333,0.0,0.75,0.5,0.75,0.25,0.5,0.75,0.16,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5625,0.631578947368421,11,2,Cl2
student_performance_math_with_prior_grades_187,student_performance_math_with_prior_grades,math,0.14285714285714285,0.25,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.25,0.5,0.02666666666666667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.631578947368421,11,2,Cl2
student_performance_math_with_prior_grades_188,student_performance_math_with_prior_grades,math,0.14285714285714285,0.5,0.25,0.0,0.3333333333333333,0.0,0.75,0.25,0.5,0.0,0.25,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.7894736842105263,15,4,Cl4
student_performance_math_with_prior_grades_189,student_performance_math_with_prior_grades,math,0.2857142857142857,0.75,0.75,0.0,0.3333333333333333,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.08,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3125,0.3684210526315789,9,1,Cl1
student_performance_math_with_prior_grades_190,student_performance_math_with_prior_grades,math,0.2857142857142857,0.25,0.5,0.0,0.3333333333333333,0.0,0.5,0.0,0.5,0.0,1.0,0.5,0.05333333333333334,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3125,0.47368421052631576,10,2,Cl2
student_performance_math_with_prior_grades_191,student_performance_math_with_prior_grades,math,0.14285714285714285,0.5,0.75,0.0,0.3333333333333333,0.0,0.75,0.5,0.5,0.0,0.0,0.25,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.631578947368421,13,3,Cl3
student_performance_math_with_prior_grades_192,student_performance_math_with_prior_grades,math,0.2857142857142857,0.25,0.25,0.0,0.3333333333333333,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.3125,0.42105263157894735,9,1,Cl1
student_performance_math_with_prior_grades_193,student_performance_math_with_prior_grades,math,0.2857142857142857,0.25,0.5,0.3333333333333333,0.3333333333333333,0.0,0.75,0.75,0.75,0.75,1.0,1.0,0.16,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.25,0.42105263157894735,8,1,Cl1
student_performance_math_with_prior_grades_194,student_performance_math_with_prior_grades,math,0.14285714285714285,0.75,0.75,0.0,0.0,0.0,0.75,0.5,0.25,0.5,0.75,1.0,0.10666666666666667,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.3125,0.47368421052631576,10,2,Cl2
student_performance_math_with_prior_grades_195,student_performance_math_with_prior_grades,math,0.14285714285714285,0.5,0.75,0.3333333333333333,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.625,0.7368421052631579,14,4,Cl4
student_performance_math_with_prior_grades_196,student_performance_math_with_prior_grades,math,0.2857142857142857,0.5,1.0,0.0,0.3333333333333333,0.0,0.75,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6875,0.7894736842105263,15,4,Cl4
student_performance_math_with_prior_grades_197,student_performance_math_with_prior_grades,math,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.5,0.0,0.25,1.0,0.05333333333333334,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.875,0.7894736842105263,16,5,Cl5
student_performance_math_with_prior_grades_198,student_performance_math_with_prior_grades,math,0.14285714285714285,0.75,0.75,0.6666666666666666,0.0,0.0,0.5,0.5,0.75,0.5,1.0,0.5,0.10666666666666667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.375,0.47368421052631576,10,2,Cl2
student_performance_math_with_prior_grades_199,student_performance_math_with_prior_grades,math,0.2857142857142857,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.75,0.25,0.75,0.25,0.5,0.25,0.32,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.9375,0.9473684210526315,18,5,Cl5
student_performance_math_with_prior_grades_200,student_performance_math_with_prior_grades,math,0.14285714285714285,1.0,1.0,0.0,0.3333333333333333,0.0,0.75,1.0,0.25,0.0,0.25,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.375,0.47368421052631576,10,2,Cl2
student_performance_math_with_prior_grades_201,student_performance_math_with_prior_grades,math,0.14285714285714285,1.0,0.75,0.0,0.3333333333333333,0.0,0.75,0.5,1.0,0.0,1.0,0.25,0.02666666666666667,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.8125,0.8421052631578947,16,5,Cl5
student_performance_math_with_prior_grades_202,student_performance_math_with_prior_grades,math,0.14285714285714285,0.5,0.75,0.0,0.3333333333333333,0.0,0.75,0.75,0.5,0.0,0.5,0.75,0.08,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3125,0.5263157894736842,10,2,Cl2
student_performance_math_with_prior_grades_203,student_performance_math_with_prior_grades,math,0.2857142857142857,0.25,0.25,0.0,0.3333333333333333,0.0,0.75,0.75,0.75,0.0,0.5,0.0,0.05333333333333334,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.375,0.47368421052631576,10,2,Cl2
student_performance_math_with_prior_grades_204,student_performance_math_with_prior_grades,math,0.2857142857142857,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0.25,0.0,0.25,0.5,0.24,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.25,0.3157894736842105,6,1,Cl1
student_performance_math_with_prior_grades_205,student_performance_math_with_prior_grades,math,0.14285714285714285,0.5,0.5,0.3333333333333333,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.08,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.4375,0.5263157894736842,11,2,Cl2
student_performance_math_with_prior_grades_206,student_performance_math_with_prior_grades,math,0.2857142857142857,0.75,1.0,0.0,0.6666666666666666,0.3333333333333333,0.75,0.75,0.5,0.5,0.75,1.0,0.37333333333333335,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4375,0.47368421052631576,9,1,Cl1
student_performance_math_with_prior_grades_207,student_performance_math_with_prior_grades,math,0.14285714285714285,0.75,0.25,0.0,0.3333333333333333,1.0,0.25,0.5,0.5,0.25,0.25,0.75,0.06666666666666667,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.3684210526315789,7,1,Cl1
student_performance_math_with_prior_grades_208,student_performance_math_with_prior_grades,math,0.14285714285714285,1.0,0.75,0.0,0.3333333333333333,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.631578947368421,13,3,Cl3
student_performance_math_with_prior_grades_209,student_performance_math_with_prior_grades,math,0.14285714285714285,0.25,0.25,0.3333333333333333,0.0,0.0,0.75,0.5,0.25,0.0,0.75,1.0,0.08,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.375,0.47368421052631576,10,2,Cl2
student_performance_math_with_prior_grades_210,student_performance_math_with_prior_grades,math,0.2857142857142857,1.0,0.75,0.3333333333333333,0.6666666666666666,0.0,0.75,0.75,0.25,0.0,0.0,0.75,0.08,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.3684210526315789,7,1,Cl1
student_performance_math_with_prior_grades_211,student_performance_math_with_prior_grades,math,0.5714285714285714,0.75,0.75,0.0,1.0,0.0,0.75,0.5,0.5,0.0,0.25,0.5,0.13333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3125,0.42105263157894735,8,1,Cl1
student_performance_math_with_prior_grades_212,student_performance_math_with_prior_grades,math,0.2857142857142857,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.5,1.0,0.75,1.0,0.5,0.17333333333333334,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5625,0.631578947368421,13,3,Cl3
student_performance_math_with_prior_grades_213,student_performance_math_with_prior_grades,math,0.14285714285714285,0.5,0.5,0.0,0.3333333333333333,0.0,0.5,0.5,0.75,0.0,0.0,0.75,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5625,0.6842105263157895,14,4,Cl4
student_performance_math_with_prior_grades_214,student_performance_math_with_prior_grades,math,0.42857142857142855,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.75,0.75,0.75,0.25,0.75,1.0,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1875,0.3684210526315789,8,1,Cl1
student_performance_math_with_prior_grades_215,student_performance_math_with_prior_grades,math,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.5,0.16,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3125,0.5263157894736842,10,2,Cl2
student_performance_math_with_prior_grades_216,student_performance_math_with_prior_grades,math,0.2857142857142857,0.75,0.5,0.3333333333333333,0.3333333333333333,0.0,0.75,0.75,0.75,0.0,0.5,0.0,0.02666666666666667,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6875,0.7894736842105263,15,4,Cl4
student_performance_math_with_prior_grades_217,student_performance_math_with_prior_grades,math,0.2857142857142857,1.0,0.75,0.0,0.3333333333333333,0.6666666666666666,0.5,0.75,1.0,0.25,0.75,0.0,0.29333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1875,0.3157894736842105,4,1,Cl1
student_performance_math_with_prior_grades_218,student_performance_math_with_prior_grades,math,0.42857142857142855,0.75,0.75,0.0,0.3333333333333333,0.3333333333333333,0.5,0.25,0.75,0.25,0.75,0.75,0.17333333333333334,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1875,0.3157894736842105,8,1,Cl1
student_performance_math_with_prior_grades_219,student_performance_math_with_prior_grades,math,0.2857142857142857,0.5,0.75,0.3333333333333333,0.0,0.0,0.5,0.5,0.5,0.0,0.75,0.5,0.04,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,0.3684210526315789,8,1,Cl1
student_performance_math_with_prior_grades_220,student_performance_math_with_prior_grades,math,0.2857142857142857,0.5,0.5,0.0,0.6666666666666666,0.0,0.75,0.5,0.5,0.0,0.0,0.75,0.05333333333333334,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.375,0.5263157894736842,10,2,Cl2
student_performance_math_with_prior_grades_221,student_performance_math_with_prior_grades,math,0.2857142857142857,0.5,0.25,0.3333333333333333,0.3333333333333333,0.0,0.75,0.25,1.0,0.0,0.25,1.0,0.02666666666666667,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.1875,0.3157894736842105,6,1,Cl1
student_performance_math_with_prior_grades_222,student_performance_math_with_prior_grades,math,0.2857142857142857,0.25,0.25,0.0,0.6666666666666666,0.3333333333333333,0.75,0.5,0.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1875,0.2631578947368421,0,1,Cl1
student_performance_math_with_prior_grades_223,student_performance_math_with_prior_grades,math,0.14285714285714285,0.5,0.75,0.0,0.3333333333333333,0.0,0.25,0.5,0.0,0.0,0.0,0.5,0.02666666666666667,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8125,0.8421052631578947,17,5,Cl5
student_performance_math_with_prior_grades_224,student_performance_math_with_prior_grades,math,0.42857142857142855,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,0.5,0.5,0.5,1.0,1.0,0.75,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5625,0.6842105263157895,13,3,Cl3
student_performance_math_with_prior_grades_225,student_performance_math_with_prior_grades,math,0.14285714285714285,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.5,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.625,0.6842105263157895,14,4,Cl4
student_performance_math_with_prior_grades_226,student_performance_math_with_prior_grades,math,0.42857142857142855,0.75,0.25,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.0,0.0,0.75,0.21333333333333335,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.375,0.42105263157894735,7,1,Cl1
student_performance_math_with_prior_grades_227,student_performance_math_with_prior_grades,math,0.2857142857142857,0.75,0.5,0.0,0.3333333333333333,0.0,1.0,0.5,0.75,0.0,0.5,0.5,0.13333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.8125,0.7894736842105263,15,4,Cl4
student_performance_math_with_prior_grades_228,student_performance_math_with_prior_grades,math,0.2857142857142857,0.5,0.75,0.0,0.3333333333333333,0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.02666666666666667,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5625,0.5789473684210527,12,3,Cl3
student_performance_math_with_prior_grades_229,student_performance_math_with_prior_grades,math,0.42857142857142855,0.5,0.25,1.0,0.3333333333333333,0.0,0.75,0.5,0.25,0.75,1.0,0.5,0.18666666666666668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,0.42105263157894735,9,1,Cl1
student_performance_math_with_prior_grades_230,student_performance_math_with_prior_grades,math,0.2857142857142857,0.5,0.25,0.3333333333333333,0.6666666666666666,0.0,0.5,0.25,0.5,0.0,0.25,0.5,0.13333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5625,0.5263157894736842,12,3,Cl3
student_performance_math_with_prior_grades_231,student_performance_math_with_prior_grades,math,0.2857142857142857,1.0,0.75,0.0,0.3333333333333333,0.0,0.5,0.25,0.5,0.0,0.25,0.5,0.18666666666666668,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.625,0.6842105263157895,14,4,Cl4
student_performance_math_with_prior_grades_232,student_performance_math_with_prior_grades,math,0.2857142857142857,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,0.75,1.0,0.25,0.0,0.0,0.0,0.05333333333333334,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5789473684210527,11,2,Cl2
student_performance_math_with_prior_grades_233,student_performance_math_with_prior_grades,math,0.2857142857142857,1.0,1.0,0.0,0.3333333333333333,0.0,0.75,1.0,1.0,0.0,0.5,0.25,0.18666666666666668,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.47368421052631576,9,1,Cl1
student_performance_math_with_prior_grades_234,student_performance_math_with_prior_grades,math,0.14285714285714285,1.0,1.0,0.0,0.3333333333333333,0.0,0.75,0.25,0.75,0.25,0.75,0.0,0.02666666666666667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6875,0.6842105263157895,13,3,Cl3
student_performance_math_with_prior_grades_235,student_performance_math_with_prior_grades,math,0.14285714285714285,0.25,0.25,0.3333333333333333,0.3333333333333333,0.0,0.5,0.75,0.25,0.0,0.0,1.0,0.24,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.375,0.3684210526315789,6,1,Cl1
student_performance_math_with_prior_grades_236,student_performance_math_with_prior_grades,math,0.14285714285714285,0.75,0.5,0.3333333333333333,0.6666666666666666,0.0,1.0,0.5,0.5,0.0,0.5,0.25,0.13333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.47368421052631576,10,2,Cl2
student_performance_math_with_prior_grades_237,student_performance_math_with_prior_grades,math,0.2857142857142857,0.5,0.5,0.0,0.3333333333333333,0.0,0.75,0.75,0.25,1.0,1.0,0.75,0.05333333333333334,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6875,0.6842105263157895,13,3,Cl3
student_performance_math_with_prior_grades_238,student_performance_math_with_prior_grades,math,0.14285714285714285,0.5,0.25,0.0,0.0,0.0,0.75,1.0,0.25,0.0,0.0,1.0,0.26666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.625,0.631578947368421,12,3,Cl3
student_performance_math_with_prior_grades_239,student_performance_math_with_prior_grades,math,0.2857142857142857,0.5,0.25,0.6666666666666666,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.02666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.625,0.5789473684210527,11,2,Cl2
student_performance_math_with_prior_grades_240,student_performance_math_with_prior_grades,math,0.42857142857142855,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.75,0.5,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25,0.3684210526315789,0,1,Cl1
student_performance_math_with_prior_grades_241,student_performance_math_with_prior_grades,math,0.2857142857142857,1.0,0.75,0.3333333333333333,0.3333333333333333,0.0,0.25,1.0,1.0,0.0,0.75,1.0,0.18666666666666668,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5625,0.631578947368421,12,3,Cl3
student_performance_math_with_prior_grades_242,student_performance_math_with_prior_grades,math,0.2857142857142857,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.5,0.5,0.5,0.25,0.5,0.75,0.02666666666666667,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.4375,0.5789473684210527,12,3,Cl3
student_performance_math_with_prior_grades_243,student_performance_math_with_prior_grades,math,0.14285714285714285,1.0,0.75,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1875,0.0,0,1,Cl1
student_performance_math_with_prior_grades_244,student_performance_math_with_prior_grades,math,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.25,0.0,0.25,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.625,0.631578947368421,12,3,Cl3
student_performance_math_with_prior_grades_245,student_performance_math_with_prior_grades,math,0.42857142857142855,0.5,0.25,0.3333333333333333,0.6666666666666666,0.0,0.75,0.75,0.75,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.25,0.0,0,1,Cl1
student_performance_math_with_prior_grades_246,student_performance_math_with_prior_grades,math,0.14285714285714285,0.5,0.25,0.6666666666666666,0.0,0.0,0.75,0.5,0.5,0.0,0.0,0.75,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.9375,0.9473684210526315,18,5,Cl5
student_performance_math_with_prior_grades_247,student_performance_math_with_prior_grades,math,0.2857142857142857,0.5,0.75,0.3333333333333333,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.25,0.05333333333333334,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5625,0.631578947368421,13,3,Cl3
student_performance_math_with_prior_grades_248,student_performance_math_with_prior_grades,math,1.0,0.75,0.25,0.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,0.0,0.21333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1875,0.42105263157894735,8,1,Cl1
student_performance_math_with_prior_grades_249,student_performance_math_with_prior_grades,math,0.42857142857142855,0.75,0.75,0.0,0.3333333333333333,0.3333333333333333,0.75,0.5,0.5,0.0,0.5,1.0,0.10666666666666667,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2631578947368421,5,1,Cl1
student_performance_math_with_prior_grades_250,student_performance_math_with_prior_grades,math,0.14285714285714285,0.0,0.5,0.0,0.0,0.0,0.75,0.5,0.25,0.25,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.625,0.7894736842105263,15,4,Cl4
student_performance_math_with_prior_grades_251,student_performance_math_with_prior_grades,math,0.42857142857142855,0.75,0.5,0.3333333333333333,0.0,0.3333333333333333,0.75,0.75,1.0,0.25,0.75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1875,0.42105263157894735,8,1,Cl1
student_performance_math_with_prior_grades_252,student_performance_math_with_prior_grades,math,0.14285714285714285,0.75,0.75,0.6666666666666666,0.3333333333333333,0.0,1.0,0.5,0.5,0.0,0.5,0.25,0.08,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,0.5263157894736842,10,2,Cl2
student_performance_math_with_prior_grades_253,student_performance_math_with_prior_grades,math,0.42857142857142855,0.5,0.25,0.0,0.0,0.3333333333333333,0.5,0.25,1.0,0.25,1.0,1.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1875,0.47368421052631576,8,1,Cl1
student_performance_math_with_prior_grades_254,student_performance_math_with_prior_grades,math,0.14285714285714285,0.5,0.25,0.3333333333333333,0.0,0.0,0.5,0.5,0.25,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3125,0.47368421052631576,8,1,Cl1
student_performance_math_with_prior_grades_255,student_performance_math_with_prior_grades,math,0.2857142857142857,0.5,0.25,0.0,0.0,0.0,0.75,0.75,0.25,0.25,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3125,0.631578947368421,12,3,Cl3
student_performance_math_with_prior_grades_256,student_performance_math_with_prior_grades,math,0.2857142857142857,0.25,0.25,0.3333333333333333,0.0,0.3333333333333333,0.75,0.75,0.75,0.0,0.25,1.0,0.02666666666666667,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.25,0.47368421052631576,8,1,Cl1
student_performance_math_with_prior_grades_257,student_performance_math_with_prior_grades,math,0.2857142857142857,1.0,0.5,0.0,1.0,0.0,0.75,0.25,0.5,0.0,0.0,0.75,0.08,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6875,0.631578947368421,13,3,Cl3
student_performance_math_with_prior_grades_258,student_performance_math_with_prior_grades,math,0.5714285714285714,1.0,0.75,0.0,0.3333333333333333,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.16,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5789473684210527,11,2,Cl2
student_performance_math_with_prior_grades_259,student_performance_math_with_prior_grades,math,0.42857142857142855,0.5,0.25,0.0,0.3333333333333333,0.0,1.0,0.25,0.75,0.0,0.25,0.75,0.10666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.75,0.7368421052631579,14,4,Cl4
student_performance_math_with_prior_grades_260,student_performance_math_with_prior_grades,math,0.2857142857142857,0.5,0.5,0.0,1.0,0.0,0.5,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,0.47368421052631576,0,1,Cl1
student_performance_math_with_prior_grades_261,student_performance_math_with_prior_grades,math,0.42857142857142855,1.0,0.75,0.0,0.3333333333333333,0.0,0.5,0.0,0.25,0.0,0.5,0.25,0.28,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.875,0.9473684210526315,18,5,Cl5
student_performance_math_with_prior_grades_262,student_performance_math_with_prior_grades,math,0.42857142857142855,1.0,0.75,0.0,0.3333333333333333,0.0,0.75,0.5,0.25,0.0,0.0,0.5,0.02666666666666667,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3125,0.42105263157894735,8,1,Cl1
student_performance_math_with_prior_grades_263,student_performance_math_with_prior_grades,math,0.42857142857142855,0.75,0.5,0.0,0.6666666666666666,0.0,1.0,0.5,0.25,0.0,0.0,0.5,0.013333333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.625,0.631578947368421,12,3,Cl3
student_performance_math_with_prior_grades_264,student_performance_math_with_prior_grades,math,0.2857142857142857,0.75,0.75,0.0,0.6666666666666666,0.0,0.5,0.25,0.5,0.0,0.0,0.75,0.05333333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4375,0.47368421052631576,9,1,Cl1
student_performance_math_with_prior_grades_265,student_performance_math_with_prior_grades,math,0.42857142857142855,0.5,0.5,0.0,0.6666666666666666,0.0,0.75,0.5,0.5,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.5263157894736842,0,1,Cl1
student_performance_math_with_prior_grades_266,student_performance_math_with_prior_grades,math,0.42857142857142855,0.75,1.0,0.3333333333333333,0.3333333333333333,0.0,0.75,0.25,1.0,0.5,0.75,0.0,0.17333333333333334,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.8947368421052632,17,5,Cl5
student_performance_math_with_prior_grades_267,student_performance_math_with_prior_grades,math,0.2857142857142857,0.75,0.25,0.0,0.3333333333333333,0.0,1.0,0.75,0.75,0.5,0.75,1.0,0.02666666666666667,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.47368421052631576,10,2,Cl2
student_performance_math_with_prior_grades_268,student_performance_math_with_prior_grades,math,0.42857142857142855,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.75,0.5,0.75,0.25,0.25,0.75,0.10666666666666667,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5625,0.5263157894736842,11,2,Cl2
student_performance_math_with_prior_grades_269,student_performance_math_with_prior_grades,math,0.42857142857142855,1.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.75,1.0,0.0,0.5,1.0,0.13333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,0.47368421052631576,10,2,Cl2
student_performance_math_with_prior_grades_270,student_performance_math_with_prior_grades,math,0.42857142857142855,0.5,0.25,0.3333333333333333,0.3333333333333333,0.0,0.75,0.5,1.0,0.0,0.25,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1875,0.0,0,1,Cl1
student_performance_math_with_prior_grades_271,student_performance_math_with_prior_grades,math,0.5714285714285714,0.75,0.75,0.0,0.3333333333333333,0.6666666666666666,0.75,0.5,1.0,0.5,0.5,1.0,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.375,0.47368421052631576,9,1,Cl1
student_performance_math_with_prior_grades_272,student_performance_math_with_prior_grades,math,0.42857142857142855,0.5,0.75,0.0,1.0,0.0,0.75,1.0,1.0,0.0,0.5,0.25,0.05333333333333334,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.7368421052631579,14,4,Cl4
student_performance_math_with_prior_grades_273,student_performance_math_with_prior_grades,math,0.42857142857142855,0.25,0.25,0.3333333333333333,0.3333333333333333,0.0,0.75,0.75,0.5,0.0,0.0,0.5,0.02666666666666667,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5789473684210527,11,2,Cl2
