alternative_id,dataset_id,subject,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,original_grade,class_index,class_label
student_performance_portuguese_no_prior_grades_193,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,1.0,0.5,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.75,0.5,0.25,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11,2,Cl2
student_performance_portuguese_no_prior_grades_194,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,1.0,0.75,0.0,0.3333333333333333,0.0,1.0,0.25,0.5,0.0,0.0,0.25,0.125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13,3,Cl3
student_performance_portuguese_no_prior_grades_195,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,1.0,0.75,0.0,0.3333333333333333,0.0,0.5,0.75,0.5,0.25,0.5,0.5,0.125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11,2,Cl2
student_performance_portuguese_no_prior_grades_196,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,0.75,0.75,0.0,0.3333333333333333,0.0,0.75,0.25,0.5,0.0,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,13,3,Cl3
student_performance_portuguese_no_prior_grades_197,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.5,1.0,0.0,0.3333333333333333,0.0,1.0,0.75,0.25,0.25,0.5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,17,5,Cl5
student_performance_portuguese_no_prior_grades_198,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.75,0.75,0.0,0.3333333333333333,0.0,1.0,0.5,0.5,0.25,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,14,4,Cl4
student_performance_portuguese_no_prior_grades_199,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,0.75,0.5,0.0,0.3333333333333333,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,16,5,Cl5
student_performance_portuguese_no_prior_grades_200,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.75,0.75,0.0,0.3333333333333333,0.0,0.75,0.5,0.75,0.25,0.5,0.75,0.1875,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,14,4,Cl4
student_performance_portuguese_no_prior_grades_201,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,0.25,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.25,0.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11,2,Cl2
student_performance_portuguese_no_prior_grades_202,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,0.5,0.25,0.0,0.3333333333333333,0.0,0.75,0.25,0.5,0.0,0.25,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,16,5,Cl5
student_performance_portuguese_no_prior_grades_203,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.75,0.75,0.0,0.3333333333333333,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.3125,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,14,4,Cl4
student_performance_portuguese_no_prior_grades_204,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.25,0.5,0.0,0.3333333333333333,0.0,0.5,0.0,0.5,0.0,1.0,0.5,0.1875,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10,2,Cl2
student_performance_portuguese_no_prior_grades_205,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,0.5,0.75,0.0,0.3333333333333333,0.0,0.75,0.5,0.5,0.0,0.0,0.25,0.1875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,13,3,Cl3
student_performance_portuguese_no_prior_grades_206,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.25,0.25,0.0,0.3333333333333333,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,12,3,Cl3
student_performance_portuguese_no_prior_grades_207,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.25,0.5,0.3333333333333333,0.3333333333333333,0.0,0.75,0.75,0.75,0.75,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,12,3,Cl3
student_performance_portuguese_no_prior_grades_208,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,0.75,0.75,0.0,0.0,0.0,0.75,0.5,0.25,0.5,0.75,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,10,2,Cl2
student_performance_portuguese_no_prior_grades_209,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,0.5,0.75,0.3333333333333333,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,12,3,Cl3
student_performance_portuguese_no_prior_grades_210,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.5,1.0,0.0,0.3333333333333333,0.0,0.75,0.5,0.25,0.0,0.0,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,16,5,Cl5
student_performance_portuguese_no_prior_grades_211,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.5,0.0,0.25,1.0,0.125,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,14,4,Cl4
student_performance_portuguese_no_prior_grades_212,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,0.75,0.75,0.6666666666666666,0.0,0.0,0.5,0.5,0.75,0.5,1.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,12,3,Cl3
student_performance_portuguese_no_prior_grades_213,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.75,0.25,0.75,0.25,0.5,0.25,0.9375,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,16,5,Cl5
student_performance_portuguese_no_prior_grades_214,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,1.0,1.0,0.0,0.3333333333333333,0.0,0.75,1.0,0.25,0.0,0.25,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,11,2,Cl2
student_performance_portuguese_no_prior_grades_215,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,1.0,0.75,0.0,0.3333333333333333,0.0,0.75,0.5,1.0,0.0,1.0,0.25,0.0625,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,15,4,Cl4
student_performance_portuguese_no_prior_grades_216,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,0.5,0.75,0.0,0.3333333333333333,0.0,0.75,0.75,0.5,0.0,0.5,0.75,0.125,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,12,3,Cl3
student_performance_portuguese_no_prior_grades_217,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.25,0.25,0.0,0.3333333333333333,0.0,0.75,0.75,0.75,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15,4,Cl4
student_performance_portuguese_no_prior_grades_218,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0.25,0.0,0.25,0.5,0.65625,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,13,3,Cl3
student_performance_portuguese_no_prior_grades_219,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,0.5,0.5,0.3333333333333333,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.1875,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,13,3,Cl3
student_performance_portuguese_no_prior_grades_220,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.75,1.0,0.0,0.6666666666666666,0.3333333333333333,0.75,0.75,0.5,0.5,0.75,1.0,0.4375,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,8,1,Cl1
student_performance_portuguese_no_prior_grades_221,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,0.75,0.25,0.0,0.3333333333333333,0.0,0.25,0.5,0.5,0.25,0.25,0.75,0.0625,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,12,3,Cl3
student_performance_portuguese_no_prior_grades_222,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,1.0,0.75,0.0,0.3333333333333333,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,15,4,Cl4
student_performance_portuguese_no_prior_grades_223,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,0.25,0.25,0.3333333333333333,0.0,0.0,0.75,0.5,0.25,0.0,0.75,1.0,0.0625,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,13,3,Cl3
student_performance_portuguese_no_prior_grades_224,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,1.0,0.75,0.3333333333333333,0.6666666666666666,0.0,0.75,0.75,0.25,0.0,0.0,0.75,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,12,3,Cl3
student_performance_portuguese_no_prior_grades_225,student_performance_portuguese_no_prior_grades,portuguese,0.5714285714285714,0.75,0.75,0.0,1.0,0.0,0.75,0.5,0.5,0.0,0.25,0.5,0.125,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,12,3,Cl3
student_performance_portuguese_no_prior_grades_226,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.5,1.0,0.75,1.0,0.5,0.46875,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,12,3,Cl3
student_performance_portuguese_no_prior_grades_227,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,0.5,0.5,0.0,0.3333333333333333,0.0,0.5,0.5,0.75,0.0,0.0,0.75,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,13,3,Cl3
student_performance_portuguese_no_prior_grades_228,student_performance_portuguese_no_prior_grades,portuguese,0.42857142857142855,0.5,0.5,0.0,0.3333333333333333,0.0,0.75,0.75,0.75,0.25,0.75,1.0,0.3125,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,11,2,Cl2
student_performance_portuguese_no_prior_grades_229,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.5,0.1875,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11,2,Cl2
student_performance_portuguese_no_prior_grades_230,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.75,0.5,0.3333333333333333,0.3333333333333333,0.0,0.75,0.75,0.75,0.0,0.5,0.0,0.0625,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,15,4,Cl4
student_performance_portuguese_no_prior_grades_231,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,1.0,0.75,0.0,0.3333333333333333,0.0,0.5,0.75,1.0,0.25,0.75,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10,2,Cl2
student_performance_portuguese_no_prior_grades_232,student_performance_portuguese_no_prior_grades,portuguese,0.42857142857142855,0.75,0.75,0.0,0.3333333333333333,0.0,0.5,0.25,0.75,0.25,0.75,0.75,0.3125,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,10,2,Cl2
student_performance_portuguese_no_prior_grades_233,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.5,0.75,0.3333333333333333,0.0,0.0,0.5,0.5,0.5,0.0,0.75,0.5,0.125,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,13,3,Cl3
student_performance_portuguese_no_prior_grades_234,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.5,0.5,0.0,0.6666666666666666,0.0,0.75,0.5,0.5,0.0,0.0,0.75,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,13,3,Cl3
student_performance_portuguese_no_prior_grades_235,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.5,0.25,0.3333333333333333,0.3333333333333333,0.0,0.75,0.25,1.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,11,2,Cl2
student_performance_portuguese_no_prior_grades_236,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.25,0.25,0.0,0.6666666666666666,0.0,0.75,0.5,0.75,0.0,0.0,1.0,0.375,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,12,3,Cl3
student_performance_portuguese_no_prior_grades_237,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,0.5,0.75,0.0,0.3333333333333333,0.0,0.25,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,14,4,Cl4
student_performance_portuguese_no_prior_grades_238,student_performance_portuguese_no_prior_grades,portuguese,0.42857142857142855,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.5,1.0,1.0,0.75,0.28125,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10,2,Cl2
student_performance_portuguese_no_prior_grades_239,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.5,0.25,0.0,0.0,1.0,0.125,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,16,5,Cl5
student_performance_portuguese_no_prior_grades_240,student_performance_portuguese_no_prior_grades,portuguese,0.42857142857142855,0.75,0.25,0.0,0.3333333333333333,0.0,1.0,0.5,0.5,0.0,0.0,0.75,0.125,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1,Cl1
student_performance_portuguese_no_prior_grades_241,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.75,0.5,0.0,0.3333333333333333,0.0,1.0,0.5,0.75,0.0,0.5,0.5,0.0625,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,17,5,Cl5
student_performance_portuguese_no_prior_grades_242,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.5,0.75,0.0,0.3333333333333333,0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,11,2,Cl2
student_performance_portuguese_no_prior_grades_243,student_performance_portuguese_no_prior_grades,portuguese,0.42857142857142855,0.5,0.25,1.0,0.3333333333333333,0.0,0.75,0.5,0.25,0.75,1.0,0.5,0.0625,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11,2,Cl2
student_performance_portuguese_no_prior_grades_244,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.5,0.25,0.3333333333333333,0.6666666666666666,0.0,0.5,0.25,0.5,0.0,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,16,5,Cl5
student_performance_portuguese_no_prior_grades_245,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,1.0,0.75,0.0,0.3333333333333333,0.0,0.5,0.25,0.5,0.0,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,12,3,Cl3
student_performance_portuguese_no_prior_grades_246,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,0.75,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,13,3,Cl3
student_performance_portuguese_no_prior_grades_247,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,1.0,1.0,0.0,0.3333333333333333,0.0,0.75,1.0,1.0,0.0,0.5,0.25,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,13,3,Cl3
student_performance_portuguese_no_prior_grades_248,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,1.0,1.0,0.0,0.3333333333333333,0.0,0.75,0.25,0.75,0.25,0.75,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,14,4,Cl4
student_performance_portuguese_no_prior_grades_249,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,0.25,0.25,0.3333333333333333,0.3333333333333333,0.0,0.5,0.75,0.25,0.0,0.0,1.0,0.0625,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9,1,Cl1
student_performance_portuguese_no_prior_grades_250,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,0.75,0.5,0.3333333333333333,0.6666666666666666,0.0,1.0,0.5,0.5,0.0,0.5,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,12,3,Cl3
student_performance_portuguese_no_prior_grades_251,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.5,0.5,0.0,0.3333333333333333,0.0,0.75,0.75,0.25,1.0,1.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,16,5,Cl5
student_performance_portuguese_no_prior_grades_252,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,0.5,0.25,0.0,0.0,0.0,0.75,1.0,0.25,0.0,0.0,1.0,0.125,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10,2,Cl2
student_performance_portuguese_no_prior_grades_253,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,1.0,0.25,0.0,0.3333333333333333,0.0,1.0,0.5,0.5,0.0,0.25,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,13,3,Cl3
student_performance_portuguese_no_prior_grades_254,student_performance_portuguese_no_prior_grades,portuguese,0.42857142857142855,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.5,0.5,0.0,0.0,0.5,0.5625,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,10,2,Cl2
student_performance_portuguese_no_prior_grades_255,student_performance_portuguese_no_prior_grades,portuguese,0.42857142857142855,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,10,2,Cl2
student_performance_portuguese_no_prior_grades_256,student_performance_portuguese_no_prior_grades,portuguese,0.42857142857142855,0.75,0.75,0.3333333333333333,0.0,0.3333333333333333,0.75,0.0,0.0,0.0,0.0,0.5,0.4375,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7,1,Cl1
student_performance_portuguese_no_prior_grades_257,student_performance_portuguese_no_prior_grades,portuguese,0.42857142857142855,0.5,0.5,0.0,0.0,0.3333333333333333,0.75,0.75,0.5,0.25,0.25,0.0,0.8125,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,8,1,Cl1
student_performance_portuguese_no_prior_grades_258,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.25,1.0,0.1875,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9,1,Cl1
student_performance_portuguese_no_prior_grades_259,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.75,0.5,0.0,0.3333333333333333,0.0,1.0,0.75,0.25,0.0,0.0,0.5,0.125,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,15,4,Cl4
student_performance_portuguese_no_prior_grades_260,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.25,0.25,0.0,0.6666666666666666,0.0,0.75,0.5,0.25,0.0,0.25,0.75,0.3125,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10,2,Cl2
student_performance_portuguese_no_prior_grades_261,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,0.25,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.25,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11,2,Cl2
student_performance_portuguese_no_prior_grades_262,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.5,0.25,0.6666666666666666,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0625,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,13,3,Cl3
student_performance_portuguese_no_prior_grades_263,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.25,1.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.75,0.0,0.0,1.0,0.4375,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,8,1,Cl1
student_performance_portuguese_no_prior_grades_264,student_performance_portuguese_no_prior_grades,portuguese,0.42857142857142855,0.5,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,0.75,0.5,1.0,0.25,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8,1,Cl1
student_performance_portuguese_no_prior_grades_265,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.5,0.5,0.0,0.0,0.3333333333333333,0.5,0.0,0.25,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10,2,Cl2
student_performance_portuguese_no_prior_grades_266,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.25,0.25,0.3333333333333333,0.6666666666666666,0.0,0.75,0.5,0.5,0.0,0.5,1.0,0.125,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,15,4,Cl4
student_performance_portuguese_no_prior_grades_267,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,1.0,0.5,0.0,0.3333333333333333,0.0,0.75,0.5,0.25,0.0,0.0,0.75,0.125,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,14,4,Cl4
student_performance_portuguese_no_prior_grades_268,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,1.0,0.75,0.3333333333333333,0.3333333333333333,0.0,0.25,1.0,1.0,0.0,0.75,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,15,4,Cl4
student_performance_portuguese_no_prior_grades_269,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.5,0.5,0.5,0.25,0.5,0.75,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,12,3,Cl3
student_performance_portuguese_no_prior_grades_270,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,1.0,0.75,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.0,0.5,0.21875,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,15,4,Cl4
student_performance_portuguese_no_prior_grades_271,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.25,0.0,0.25,1.0,0.125,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,15,4,Cl4
student_performance_portuguese_no_prior_grades_272,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.5,0.0,0.0,0.75,1.0,0.0625,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,12,3,Cl3
student_performance_portuguese_no_prior_grades_273,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.25,0.25,0.3333333333333333,0.6666666666666666,0.0,0.75,0.5,0.5,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15,4,Cl4
student_performance_portuguese_no_prior_grades_274,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.75,0.75,0.3333333333333333,0.6666666666666666,0.0,0.75,0.25,0.25,0.25,0.5,1.0,0.3125,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,11,2,Cl2
student_performance_portuguese_no_prior_grades_275,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.25,0.25,0.0,0.3333333333333333,0.0,0.75,0.5,0.25,0.0,0.0,0.75,0.3125,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10,2,Cl2
student_performance_portuguese_no_prior_grades_276,student_performance_portuguese_no_prior_grades,portuguese,0.42857142857142855,0.5,0.25,0.3333333333333333,0.6666666666666666,0.0,0.75,0.75,0.75,0.0,0.0,0.5,0.3125,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,11,2,Cl2
student_performance_portuguese_no_prior_grades_277,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,0.5,0.25,0.6666666666666666,0.0,0.0,0.75,0.5,0.5,0.0,0.0,0.75,0.21875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,16,5,Cl5
student_performance_portuguese_no_prior_grades_278,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.25,0.25,0.0,0.3333333333333333,0.0,0.75,0.5,0.75,0.0,0.25,1.0,0.125,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11,2,Cl2
student_performance_portuguese_no_prior_grades_279,student_performance_portuguese_no_prior_grades,portuguese,0.2857142857142857,0.5,0.75,0.3333333333333333,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.25,0.0625,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,13,3,Cl3
student_performance_portuguese_no_prior_grades_280,student_performance_portuguese_no_prior_grades,portuguese,1.0,0.75,0.25,0.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,1,Cl1
student_performance_portuguese_no_prior_grades_281,student_performance_portuguese_no_prior_grades,portuguese,0.42857142857142855,0.75,0.75,0.0,0.3333333333333333,0.0,0.75,0.5,0.5,0.0,0.5,1.0,0.25,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,10,2,Cl2
student_performance_portuguese_no_prior_grades_282,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,0.0,0.5,0.0,0.0,0.0,0.75,0.5,0.25,0.25,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11,2,Cl2
student_performance_portuguese_no_prior_grades_283,student_performance_portuguese_no_prior_grades,portuguese,0.42857142857142855,0.75,0.5,0.3333333333333333,0.0,0.0,0.75,0.75,1.0,0.25,0.75,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7,1,Cl1
student_performance_portuguese_no_prior_grades_284,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,0.75,0.75,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.0,0.5,0.25,0.125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,10,2,Cl2
student_performance_portuguese_no_prior_grades_285,student_performance_portuguese_no_prior_grades,portuguese,0.42857142857142855,0.5,0.25,0.0,0.0,0.6666666666666666,0.5,0.25,1.0,0.25,1.0,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,1,Cl1
student_performance_portuguese_no_prior_grades_286,student_performance_portuguese_no_prior_grades,portuguese,0.14285714285714285,0.5,0.25,0.3333333333333333,0.0,0.0,0.5,0.5,0.25,0.0,0.5,0.5,0.0625,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12,3,Cl3
