alternative_id,dataset_id,rank,university_name_raw,g1,g2,g3,g4,g5,g6,class_index,class_label
qs_2026_top500_common6_367,qs_2026_top500_common6,367,巴黎政治学院,0.982,0.618,0.8109999999999999,0.047,0.24600000000000002,0.515,2,Cl2
qs_2026_top500_common6_368,qs_2026_top500_common6,368,俄罗斯人民友谊大学,0.953,0.109,0.94,0.039,0.284,0.612,2,Cl2
qs_2026_top500_common6_369,qs_2026_top500_common6,369,文莱达鲁萨兰国大学,0.435,1.0,0.9420000000000001,0.225,0.299,0.205,2,Cl2
qs_2026_top500_common6_370,qs_2026_top500_common6,370,大邱庆北科学技术院 (DGIST),0.073,0.051,0.823,1.0,0.17,0.281,2,Cl2
qs_2026_top500_common6_371,qs_2026_top500_common6,371,国立科技大学（NUST）伊斯兰堡,0.05,0.057,0.667,0.32299999999999995,0.293,0.763,2,Cl2
qs_2026_top500_common6_372,qs_2026_top500_common6,372,哈韦里亚纳主教大学,0.037000000000000005,0.038,0.37799999999999995,0.027000000000000003,0.605,0.618,2,Cl2
qs_2026_top500_common6_373,qs_2026_top500_common6,373,Bogaziçi大学,0.075,0.282,0.051,0.237,0.36200000000000004,0.858,2,Cl2
qs_2026_top500_common6_374,qs_2026_top500_common6,374,牛津布鲁克斯大学,0.898,0.8079999999999999,0.14800000000000002,0.124,0.387,0.623,2,Cl2
qs_2026_top500_common6_375,qs_2026_top500_common6,375,圣彼得堡国立大学,0.522,0.067,0.6579999999999999,0.079,0.42200000000000004,0.436,2,Cl2
qs_2026_top500_common6_376,qs_2026_top500_common6,376,谢里夫理工大学,0.016,0.026000000000000002,0.08199999999999999,0.992,0.17800000000000002,0.48200000000000004,2,Cl2
qs_2026_top500_common6_377,qs_2026_top500_common6,377,华南理工大学,0.105,0.159,0.294,0.993,0.188,0.20800000000000002,2,Cl2
qs_2026_top500_common6_378,qs_2026_top500_common6,378,萨斯喀彻温大学,0.654,0.8240000000000001,0.21100000000000002,0.7190000000000001,0.16,0.102,2,Cl2
qs_2026_top500_common6_379,qs_2026_top500_common6,379,列日大学,0.6559999999999999,0.621,0.10800000000000001,0.632,0.244,0.16899999999999998,2,Cl2
qs_2026_top500_common6_380,qs_2026_top500_common6,380,那不勒斯腓特烈二世大学,0.012,0.028999999999999998,0.068,0.595,0.478,0.32799999999999996,2,Cl2
qs_2026_top500_common6_381,qs_2026_top500_common6,381,东安格利亚大学（UEA）,0.493,0.8190000000000001,0.24,0.555,0.247,0.15,2,Cl2
qs_2026_top500_common6_382,qs_2026_top500_common6,382,开罗美国大学,0.071,0.98,0.39,0.122,0.408,0.469,2,Cl2
qs_2026_top500_common6_383,qs_2026_top500_common6,383,卢森堡大学,1.0,1.0,0.872,0.395,0.132,0.08199999999999999,2,Cl2
qs_2026_top500_common6_384,qs_2026_top500_common6,384,东北大学,0.958,0.633,0.233,0.337,0.28,0.313,2,Cl2
qs_2026_top500_common6_385,qs_2026_top500_common6,385,布鲁内尔大学,1.0,0.995,0.122,0.518,0.17600000000000002,0.252,2,Cl2
qs_2026_top500_common6_386,qs_2026_top500_common6,386,光州科技学院（GIST）,0.185,0.157,0.5670000000000001,0.9990000000000001,0.213,0.124,2,Cl2
qs_2026_top500_common6_387,qs_2026_top500_common6,387,佛林德斯大学,0.973,0.9790000000000001,0.113,0.643,0.196,0.09699999999999999,2,Cl2
qs_2026_top500_common6_388,qs_2026_top500_common6,388,北京航空航天大学,0.083,0.095,0.578,0.9159999999999999,0.183,0.235,2,Cl2
qs_2026_top500_common6_389,qs_2026_top500_common6,389,伦敦的伯克贝克学院，大学,0.987,0.9890000000000001,0.191,0.7959999999999999,0.155,0.059000000000000004,2,Cl2
qs_2026_top500_common6_390,qs_2026_top500_common6,390,雅典大学,0.272,0.127,0.03,0.451,0.349,0.389,2,Cl2
qs_2026_top500_common6_391,qs_2026_top500_common6,391,阿布扎比大学,0.9990000000000001,1.0,0.239,0.359,0.24600000000000002,0.498,2,Cl2
qs_2026_top500_common6_392,qs_2026_top500_common6,392,东南大学,0.061,0.316,0.245,0.9359999999999999,0.21100000000000002,0.20800000000000002,2,Cl2
qs_2026_top500_common6_393,qs_2026_top500_common6,393,加泰罗尼亚理工大学,0.31,0.16699999999999998,0.425,0.27,0.408,0.32799999999999996,2,Cl2
qs_2026_top500_common6_394,qs_2026_top500_common6,394,世宗大学,0.507,0.324,0.163,0.922,0.163,0.19399999999999998,2,Cl2
qs_2026_top500_common6_395,qs_2026_top500_common6,395,阿斯顿大学,0.634,0.9790000000000001,0.12,0.5670000000000001,0.18100000000000002,0.271,2,Cl2
qs_2026_top500_common6_396,qs_2026_top500_common6,396,鲁尔大学波鸿,0.556,0.593,0.039,0.6579999999999999,0.29100000000000004,0.11800000000000001,2,Cl2
qs_2026_top500_common6_397,qs_2026_top500_common6,397,肯特大学,0.49200000000000005,0.9640000000000001,0.162,0.583,0.20199999999999999,0.138,2,Cl2
qs_2026_top500_common6_398,qs_2026_top500_common6,398,拉彭兰塔理工大学,0.581,0.701,0.11900000000000001,0.9590000000000001,0.087,0.157,2,Cl2
qs_2026_top500_common6_399,qs_2026_top500_common6,399,茂物农业大学,0.06,0.737,0.8290000000000001,0.03,0.35100000000000003,0.56,2,Cl2
qs_2026_top500_common6_400,qs_2026_top500_common6,400,西悉尼大学,0.677,1.0,0.07400000000000001,0.445,0.263,0.225,2,Cl2
qs_2026_top500_common6_401,qs_2026_top500_common6,401,利默里克大学,0.484,0.932,0.23600000000000002,0.345,0.27899999999999997,0.366,1,Cl1
qs_2026_top500_common6_402,qs_2026_top500_common6,402,乌梅大学,0.375,0.772,0.807,0.25,0.272,0.20199999999999999,1,Cl1
qs_2026_top500_common6_403,qs_2026_top500_common6,403,佛罗伦萨大学,0.20800000000000002,0.11199999999999999,0.07,0.49700000000000005,0.451,0.16899999999999998,1,Cl1
qs_2026_top500_common6_404,qs_2026_top500_common6,404,萨班斯大学,0.28,0.512,0.4,0.392,0.265,0.626,1,Cl1
qs_2026_top500_common6_405,qs_2026_top500_common6,405,国立科学院院校里昂（INSA）,0.775,0.344,0.42700000000000005,0.69,0.094,0.38,1,Cl1
qs_2026_top500_common6_406,qs_2026_top500_common6,406,林肯大学,0.996,1.0,0.324,0.626,0.133,0.107,1,Cl1
qs_2026_top500_common6_407,qs_2026_top500_common6,407,都灵大学（UNITO）,0.10099999999999999,0.052000000000000005,0.051,0.425,0.48100000000000004,0.14300000000000002,1,Cl1
qs_2026_top500_common6_408,qs_2026_top500_common6,408,意大利天主教圣心大学,0.139,0.171,0.287,0.40299999999999997,0.331,0.431,1,Cl1
qs_2026_top500_common6_409,qs_2026_top500_common6,409,奥克兰理工大学,1.0,1.0,0.13699999999999998,0.332,0.29600000000000004,0.225,1,Cl1
qs_2026_top500_common6_410,qs_2026_top500_common6,410,都柏林城市大学,0.43200000000000005,0.8079999999999999,0.278,0.22,0.292,0.375,1,Cl1
qs_2026_top500_common6_411,qs_2026_top500_common6,411,南昆士兰大学,0.48700000000000004,0.785,0.079,0.9009999999999999,0.11,0.08199999999999999,1,Cl1
qs_2026_top500_common6_412,qs_2026_top500_common6,412,纽约州立大学布法罗分校,0.525,0.515,0.107,0.53,0.263,0.191,1,Cl1
qs_2026_top500_common6_413,qs_2026_top500_common6,413,双威大学,0.669,0.5710000000000001,0.569,0.252,0.209,0.5329999999999999,1,Cl1
qs_2026_top500_common6_414,qs_2026_top500_common6,414,毕尔坎特大学,0.076,0.616,0.145,0.27699999999999997,0.33799999999999997,0.733,1,Cl1
qs_2026_top500_common6_415,qs_2026_top500_common6,415,捷克技术大学在布拉格,0.56,0.287,0.894,0.062,0.268,0.513,1,Cl1
qs_2026_top500_common6_416,qs_2026_top500_common6,416,曼海姆大学,0.41200000000000003,0.557,0.046,0.424,0.203,0.763,1,Cl1
qs_2026_top500_common6_417,qs_2026_top500_common6,417,维多利亚州立大学,0.19699999999999998,0.601,0.08900000000000001,0.87,0.214,0.099,1,Cl1
qs_2026_top500_common6_418,qs_2026_top500_common6,418,阿威罗大学,0.248,0.052000000000000005,0.131,0.9470000000000001,0.18600000000000003,0.155,1,Cl1
qs_2026_top500_common6_419,qs_2026_top500_common6,419,国立台北理工大学,0.317,0.256,0.28600000000000003,0.588,0.182,0.5760000000000001,1,Cl1
qs_2026_top500_common6_420,qs_2026_top500_common6,420,斯特拉斯堡大学,0.45399999999999996,0.41700000000000004,0.073,0.315,0.501,0.163,1,Cl1
qs_2026_top500_common6_421,qs_2026_top500_common6,421,瓦伦西亚政治大学,0.415,0.077,0.353,0.312,0.38,0.276,1,Cl1
qs_2026_top500_common6_422,qs_2026_top500_common6,422,华盛顿州立大学,0.092,0.507,0.231,0.42700000000000005,0.287,0.39899999999999997,1,Cl1
qs_2026_top500_common6_423,qs_2026_top500_common6,423,默多克大学,0.825,0.8959999999999999,0.07400000000000001,0.7390000000000001,0.13,0.087,1,Cl1
qs_2026_top500_common6_424,qs_2026_top500_common6,424,帕维亚大学,0.24600000000000002,0.084,0.135,0.723,0.294,0.129,1,Cl1
qs_2026_top500_common6_425,qs_2026_top500_common6,425,坦佩雷大学,0.139,0.616,0.248,0.47700000000000004,0.292,0.247,1,Cl1
qs_2026_top500_common6_426,qs_2026_top500_common6,426,格拉茨大学,0.713,0.866,0.992,0.188,0.21899999999999997,0.221,1,Cl1
qs_2026_top500_common6_427,qs_2026_top500_common6,427,邓迪大学,0.8440000000000001,0.92,0.44799999999999995,0.20600000000000002,0.255,0.213,1,Cl1
qs_2026_top500_common6_428,qs_2026_top500_common6,428,马赛大学,0.29,0.228,0.11,0.297,0.51,0.159,1,Cl1
qs_2026_top500_common6_429,qs_2026_top500_common6,429,马萨里克大学,0.768,0.345,0.131,0.188,0.32299999999999995,0.373,1,Cl1
qs_2026_top500_common6_430,qs_2026_top500_common6,430,蒙彼利埃大学,0.428,0.29,0.11699999999999999,0.723,0.267,0.049,1,Cl1
qs_2026_top500_common6_431,qs_2026_top500_common6,431,瓦伦西亚大学,0.39399999999999996,0.027000000000000003,0.17300000000000001,0.31,0.49700000000000005,0.172,1,Cl1
qs_2026_top500_common6_432,qs_2026_top500_common6,432,汉诺威大学,0.33299999999999996,0.547,0.19899999999999998,0.337,0.29600000000000004,0.37200000000000005,1,Cl1
qs_2026_top500_common6_433,qs_2026_top500_common6,433,华东师范大学,0.157,0.467,0.20199999999999999,0.821,0.19899999999999998,0.16399999999999998,1,Cl1
qs_2026_top500_common6_434,qs_2026_top500_common6,434,台湾师范大学,0.396,0.19699999999999998,0.6829999999999999,0.096,0.478,0.282,1,Cl1
qs_2026_top500_common6_435,qs_2026_top500_common6,435,拉曼·鲁尔大学,0.68,0.804,0.10300000000000001,0.155,0.175,0.725,1,Cl1
qs_2026_top500_common6_436,qs_2026_top500_common6,436,王子穆罕默德本法赫德大学,0.29600000000000004,1.0,0.331,0.547,0.225,0.336,1,Cl1
qs_2026_top500_common6_437,qs_2026_top500_common6,437,IE大学,1.0,0.94,0.47600000000000003,0.038,0.127,0.7040000000000001,1,Cl1
qs_2026_top500_common6_438,qs_2026_top500_common6,438,国立中山大学,0.165,0.355,0.35600000000000004,0.38,0.368,0.321,1,Cl1
qs_2026_top500_common6_439,qs_2026_top500_common6,439,阿治曼科技大学,1.0,1.0,0.157,0.102,0.278,0.513,1,Cl1
qs_2026_top500_common6_440,qs_2026_top500_common6,440,澳门科技大学,1.0,1.0,0.048,0.795,0.07400000000000001,0.109,1,Cl1
qs_2026_top500_common6_441,qs_2026_top500_common6,441,俄罗斯国家研究型高等经济大学（HSE）,0.24,0.102,0.92,0.027000000000000003,0.281,0.529,1,Cl1
qs_2026_top500_common6_442,qs_2026_top500_common6,442,加州大学河滨分校,0.304,0.809,0.1,0.642,0.214,0.21100000000000002,1,Cl1
qs_2026_top500_common6_443,qs_2026_top500_common6,443,康斯坦茨大学,0.268,0.915,0.503,0.33399999999999996,0.255,0.187,1,Cl1
qs_2026_top500_common6_444,qs_2026_top500_common6,444,詹姆斯库克大学（JCU）,0.376,0.469,0.275,0.603,0.21,0.11,1,Cl1
qs_2026_top500_common6_445,qs_2026_top500_common6,445,维尔纽斯大学,0.285,0.284,0.731,0.062,0.26899999999999996,0.28,1,Cl1
qs_2026_top500_common6_446,qs_2026_top500_common6,446,白俄罗斯国立大学,0.711,0.049,0.9179999999999999,0.017,0.325,0.515,1,Cl1
qs_2026_top500_common6_447,qs_2026_top500_common6,447,拜罗伊特大学,0.397,0.636,0.6459999999999999,0.392,0.141,0.223,1,Cl1
qs_2026_top500_common6_448,qs_2026_top500_common6,448,爱荷华州立大学,0.17800000000000002,0.067,0.10800000000000001,0.61,0.264,0.21600000000000003,1,Cl1
qs_2026_top500_common6_449,qs_2026_top500_common6,449,喀山联邦大学,0.977,0.14,0.981,0.038,0.272,0.195,1,Cl1
qs_2026_top500_common6_450,qs_2026_top500_common6,450,圣保罗州立大学,0.053,0.07400000000000001,0.201,0.222,0.5329999999999999,0.368,1,Cl1
qs_2026_top500_common6_451,qs_2026_top500_common6,451,美因茨大学,0.264,0.513,0.705,0.18100000000000002,0.325,0.198,1,Cl1
qs_2026_top500_common6_452,qs_2026_top500_common6,452,塞浦路斯大学,0.42200000000000004,0.943,0.10300000000000001,0.623,0.146,0.10800000000000001,1,Cl1
qs_2026_top500_common6_453,qs_2026_top500_common6,453,深圳大学,0.027000000000000003,0.159,0.401,0.909,0.11900000000000001,0.087,1,Cl1
qs_2026_top500_common6_454,qs_2026_top500_common6,454,石溪大学,0.534,0.474,0.436,0.324,0.242,0.17800000000000002,1,Cl1
qs_2026_top500_common6_455,qs_2026_top500_common6,455,阿米尔卡比尔技术大学,0.057,0.41700000000000004,0.07400000000000001,1.0,0.085,0.267,1,Cl1
qs_2026_top500_common6_456,qs_2026_top500_common6,456,埃克塞斯大学,0.992,0.9990000000000001,0.171,0.35100000000000003,0.237,0.099,1,Cl1
qs_2026_top500_common6_457,qs_2026_top500_common6,457,加州大学圣克鲁兹分校,0.1,0.7140000000000001,0.1,0.624,0.247,0.136,1,Cl1
qs_2026_top500_common6_458,qs_2026_top500_common6,458,科罗拉多州立大学,0.09,0.22699999999999998,0.731,0.228,0.252,0.301,1,Cl1
qs_2026_top500_common6_459,qs_2026_top500_common6,459,拉普拉塔国立大学,0.41600000000000004,0.07200000000000001,0.408,0.028999999999999998,0.557,0.308,1,Cl1
qs_2026_top500_common6_460,qs_2026_top500_common6,460,伦敦皇家霍洛威大学,0.889,0.963,0.151,0.41,0.228,0.11800000000000001,1,Cl1
qs_2026_top500_common6_461,qs_2026_top500_common6,461,维多利亚大学圣拉斐尔大学,0.113,0.062,0.893,0.995,0.048,0.031,1,Cl1
qs_2026_top500_common6_462,qs_2026_top500_common6,462,新西伯利亚州立大学,0.706,0.091,0.9359999999999999,0.13,0.28800000000000003,0.311,1,Cl1
qs_2026_top500_common6_463,qs_2026_top500_common6,463,约旦科技大学,0.879,0.667,0.231,0.12300000000000001,0.32,0.478,1,Cl1
qs_2026_top500_common6_465,qs_2026_top500_common6,465,堪萨斯大学,0.126,0.79,0.919,0.136,0.17600000000000002,0.228,1,Cl1
qs_2026_top500_common6_466,qs_2026_top500_common6,466,康考迪亚大学,0.9440000000000001,0.64,0.052000000000000005,0.32,0.217,0.18,1,Cl1
qs_2026_top500_common6_467,qs_2026_top500_common6,467,上海大学,0.102,0.29600000000000004,0.511,0.485,0.298,0.214,1,Cl1
qs_2026_top500_common6_468,qs_2026_top500_common6,468,本·古里安大学,0.23800000000000002,0.7120000000000001,0.15,0.5870000000000001,0.195,0.26899999999999996,1,Cl1
qs_2026_top500_common6_469,qs_2026_top500_common6,469,拉瓦尔大学,0.5489999999999999,0.574,0.33299999999999996,0.298,0.253,0.113,1,Cl1
qs_2026_top500_common6_470,qs_2026_top500_common6,470,塞维利亚大学,0.258,0.051,0.23399999999999999,0.151,0.527,0.20600000000000002,1,Cl1
qs_2026_top500_common6_471,qs_2026_top500_common6,471,塔什干灌溉和农业机械化工程师学院(TIIAME),0.16699999999999998,0.44299999999999995,0.871,0.042,0.35600000000000004,0.46,1,Cl1
qs_2026_top500_common6_472,qs_2026_top500_common6,472,釜山国立大学,0.271,0.19899999999999998,0.5760000000000001,0.36700000000000005,0.28600000000000003,0.20199999999999999,1,Cl1
qs_2026_top500_common6_473,qs_2026_top500_common6,473,吉林大学,0.022000000000000002,0.156,0.358,0.539,0.162,0.473,1,Cl1
qs_2026_top500_common6_474,qs_2026_top500_common6,474,林茨大学,0.575,0.899,0.8,0.252,0.175,0.149,1,Cl1
qs_2026_top500_common6_475,qs_2026_top500_common6,475,提契诺大学,1.0,1.0,0.703,0.434,0.09300000000000001,0.094,1,Cl1
qs_2026_top500_common6_476,qs_2026_top500_common6,476,波茨坦大学,0.349,0.609,0.284,0.537,0.223,0.05,1,Cl1
qs_2026_top500_common6_477,qs_2026_top500_common6,477,物理莫斯科与技术研究所州立大学,0.5479999999999999,0.386,0.953,0.18100000000000002,0.203,0.341,1,Cl1
qs_2026_top500_common6_478,qs_2026_top500_common6,478,中央大学,0.624,0.19699999999999998,0.792,0.16699999999999998,0.249,0.376,1,Cl1
qs_2026_top500_common6_479,qs_2026_top500_common6,479,北京科技大学,0.051,0.042,0.139,0.992,0.16399999999999998,0.146,1,Cl1
qs_2026_top500_common6_480,qs_2026_top500_common6,480,广岛大学,0.22699999999999998,0.192,0.7979999999999999,0.172,0.34600000000000003,0.171,1,Cl1
qs_2026_top500_common6_481,qs_2026_top500_common6,481,大连理工大学,0.053,0.154,0.23399999999999999,0.9570000000000001,0.114,0.11,1,Cl1
qs_2026_top500_common6_482,qs_2026_top500_common6,482,神户大学,0.107,0.11199999999999999,0.45,0.19399999999999998,0.369,0.39,1,Cl1
qs_2026_top500_common6_483,qs_2026_top500_common6,483,维新大学,0.021,0.434,0.063,0.76,0.13699999999999998,0.27699999999999997,1,Cl1
qs_2026_top500_common6_484,qs_2026_top500_common6,484,特伦托大学,0.113,0.32299999999999995,0.32899999999999996,0.4,0.348,0.18600000000000003,1,Cl1
qs_2026_top500_common6_485,qs_2026_top500_common6,485,亚里士多德大学,0.081,0.021,0.064,0.284,0.382,0.359,1,Cl1
qs_2026_top500_common6_486,qs_2026_top500_common6,486,埃迪斯科文大学,0.8240000000000001,0.9640000000000001,0.06,0.604,0.13699999999999998,0.131,1,Cl1
qs_2026_top500_common6_487,qs_2026_top500_common6,487,弗雷伯格大学技术大学,1.0,0.597,0.10099999999999999,0.909,0.07400000000000001,0.064,1,Cl1
qs_2026_top500_common6_488,qs_2026_top500_common6,488,华沙工业大学,0.17600000000000002,0.034,0.557,0.095,0.284,0.7240000000000001,1,Cl1
qs_2026_top500_common6_489,qs_2026_top500_common6,489,智利圣地亚哥大学,0.038,0.106,0.114,0.078,0.504,0.599,1,Cl1
qs_2026_top500_common6_490,qs_2026_top500_common6,490,达曼大学,0.348,0.992,0.9490000000000001,0.055999999999999994,0.16899999999999998,0.314,1,Cl1
qs_2026_top500_common6_491,qs_2026_top500_common6,491,马来西亚北方大学,0.8690000000000001,0.256,0.48,0.127,0.312,0.392,1,Cl1
qs_2026_top500_common6_492,qs_2026_top500_common6,492,中南大学,0.07,0.09,0.073,1.0,0.121,0.102,1,Cl1
qs_2026_top500_common6_493,qs_2026_top500_common6,493,波尔多大学,0.35200000000000004,0.317,0.135,0.281,0.43200000000000005,0.1,1,Cl1
qs_2026_top500_common6_494,qs_2026_top500_common6,494,堪培拉大学,0.831,0.828,0.034,0.508,0.182,0.11900000000000001,1,Cl1
qs_2026_top500_common6_495,qs_2026_top500_common6,495,吉森大学,0.289,0.193,0.027000000000000003,0.856,0.154,0.096,1,Cl1
qs_2026_top500_common6_496,qs_2026_top500_common6,496,科学技术大学伊朗,0.086,0.07,0.043,0.9990000000000001,0.11800000000000001,0.243,1,Cl1
qs_2026_top500_common6_497,qs_2026_top500_common6,497,于韦斯屈莱大学,0.063,0.511,0.878,0.20800000000000002,0.23399999999999999,0.13699999999999998,1,Cl1
qs_2026_top500_common6_498,qs_2026_top500_common6,498,哥斯达黎加大学,0.034,0.03,0.444,0.025,0.46399999999999997,0.316,1,Cl1
qs_2026_top500_common6_499,qs_2026_top500_common6,499,托木斯克州立大学,0.9470000000000001,0.28,0.993,0.07,0.253,0.2,1,Cl1
qs_2026_top500_common6_500,qs_2026_top500_common6,500,西北工业大学,0.10099999999999999,0.255,0.523,0.826,0.095,0.099,1,Cl1
